techs,demand_electricity_E3B,demand_electricity_E3C,demand_electricity_E1A,demand_electricity_E3B,demand_electricity_E2A,demand_electricity_E3C,demand_electricity_E2A,demand_electricity_E2A,demand_electricity_E2A,demand_electricity_E3C,demand_mobility,demand_electricity_E3C
nodes,Amp_125,Amp_160,Amp_25,Amp_250,Amp_35,Amp_400,Amp_50,Amp_63,Amp_80,kVA_630,EV_charger,VD_Lem
2019-09-01 00:00:00,15.987,5.35,9.237,55.925,14.488,14.775,8.675,16.85,28.925,54.575,0.0,205.987
2019-09-01 01:00:00,15.512,5.188,7.912,54.275,14.112,14.338,8.45,16.412,28.175,52.975,0.0,209.338
2019-09-01 02:00:00,15.913,5.325,7.4,55.662,13.538,14.7,8.113,15.75,27.037,54.312,0.0,209.338
2019-09-01 03:00:00,15.412,5.15,7.15,53.925,13.188,14.25,7.9,15.35,26.338,52.625,0.0,210.188
2019-09-01 04:00:00,15.8,5.288,7.062,55.3,13.688,14.612,8.2,15.925,27.325,53.975,0.0,210.6
2019-09-01 05:00:00,15.438,5.162,7.05,54.037,15.362,14.275,9.2,17.875,30.662,52.725,0.0,208.088
2019-09-01 06:00:00,14.85,4.962,8.137,51.938,17.1,13.725,10.237,19.9,34.15,50.688,0.0,203.05
2019-09-01 07:00:00,15.575,5.212,10.738,54.512,18.162,14.4,10.875,21.125,36.262,53.188,0.0,199.688
2019-09-01 08:00:00,16.888,5.65,13.125,59.1,18.275,15.612,10.938,21.25,36.475,57.675,0.0,200.538
2019-09-01 09:00:00,18.338,6.138,14.488,64.15,18.462,16.95,11.062,21.488,36.875,62.6,0.0,199.688
2019-09-01 10:00:00,18.675,6.25,14.812,65.338,19.8,17.262,11.85,23.038,39.525,63.762,281.25,200.112
2019-09-01 11:00:00,19.238,6.438,15.788,67.325,19.6,17.788,11.738,22.812,39.15,65.7,281.25,197.6
2019-09-01 12:00:00,19.512,6.525,15.475,68.262,19.2,18.025,11.5,22.338,38.338,66.612,281.25,192.562
2019-09-01 13:00:00,19.1,6.388,14.775,66.825,19.088,17.65,11.425,22.2,38.1,65.213,281.25,187.95
2019-09-01 14:00:00,19.075,6.375,14.225,66.738,18.762,17.625,11.238,21.825,37.45,65.125,281.25,185.85
2019-09-01 15:00:00,18.787,6.288,14.362,65.762,19.688,17.375,11.788,22.912,39.312,64.175,281.25,185.85
2019-09-01 16:00:00,18.388,6.15,17.638,64.338,21.362,17.0,12.8,24.85,42.65,62.787,281.25,186.688
2019-09-01 17:00:00,17.875,5.975,18.375,62.562,22.588,16.525,13.525,26.275,45.088,61.05,281.25,189.2
2019-09-01 18:00:00,17.738,5.938,16.888,62.05,23.088,16.388,13.825,26.85,46.088,60.562,0.0,188.788
2019-09-01 19:00:00,19.362,6.475,17.225,67.762,22.2,17.9,13.3,25.825,44.325,66.125,0.0,187.112
2019-09-01 20:00:00,19.638,6.575,16.675,68.725,21.375,18.15,12.8,24.862,42.662,67.075,0.0,187.525
2019-09-01 21:00:00,18.475,6.175,14.95,64.662,19.138,17.075,11.462,22.262,38.2,63.1,0.0,185.425
2019-09-01 22:00:00,17.25,5.775,12.375,60.362,16.7,15.95,10.0,19.425,33.338,58.912,0.0,185.425
2019-09-01 23:00:00,16.762,5.613,9.912,58.675,15.075,15.5,9.025,17.537,30.1,57.262,0.0,188.788
2019-09-02 00:00:00,17.3,5.788,8.312,60.512,13.913,15.987,8.338,16.188,27.788,59.05,0.0,188.362
2019-09-02 01:00:00,16.838,5.625,7.338,58.912,13.7,15.562,8.212,15.95,27.362,57.488,0.0,190.05
2019-09-02 02:00:00,16.85,5.637,7.075,58.95,13.162,15.575,7.887,15.312,26.275,57.525,0.0,193.4
2019-09-02 03:00:00,16.662,5.575,7.1,58.312,13.038,15.4,7.8,15.163,26.025,56.912,0.0,195.5
2019-09-02 04:00:00,17.588,5.875,7.25,61.525,13.725,16.25,8.225,15.975,27.412,60.05,0.0,197.6
2019-09-02 05:00:00,20.263,6.775,8.075,70.888,16.325,18.725,9.775,19.0,32.6,69.188,0.0,199.688
2019-09-02 06:00:00,16.825,5.625,9.912,58.875,19.15,15.55,11.462,22.275,38.225,57.45,0.0,198.85
2019-09-02 07:00:00,24.775,8.288,11.775,86.675,22.588,22.888,13.525,26.275,45.088,84.575,0.0,198.85
2019-09-02 08:00:00,26.825,8.975,12.938,93.863,23.312,24.787,13.962,27.125,46.55,91.6,0.0,198.012
2019-09-02 09:00:00,28.1,9.4,13.212,98.338,23.062,25.975,13.812,26.838,46.05,95.962,0.0,197.6
2019-09-02 10:00:00,29.1,9.738,13.138,101.838,24.038,26.9,14.4,27.963,47.988,99.388,281.25,198.85
2019-09-02 11:00:00,27.125,9.075,13.312,94.913,23.75,25.075,14.225,27.625,47.412,92.625,281.25,198.438
2019-09-02 12:00:00,28.662,9.588,12.388,100.288,23.25,26.488,13.925,27.05,46.425,97.863,281.25,197.6
2019-09-02 13:00:00,28.675,9.588,12.012,100.325,23.575,26.5,14.125,27.438,47.075,97.912,281.25,196.337
2019-09-02 14:00:00,27.562,9.225,12.188,96.45,23.262,25.475,13.938,27.062,46.45,94.125,281.25,195.075
2019-09-02 15:00:00,22.912,7.662,13.15,80.175,23.575,21.175,14.112,27.425,47.05,78.238,281.25,192.975
2019-09-02 16:00:00,15.925,5.325,17.55,55.712,23.862,14.712,14.288,27.763,47.65,54.375,281.25,193.825
2019-09-02 17:00:00,13.138,4.4,17.438,45.988,23.575,12.15,14.112,27.425,47.05,44.875,281.25,193.4
2019-09-02 18:00:00,13.2,4.412,15.95,46.162,23.812,12.2,14.262,27.7,47.538,45.05,0.0,193.825
2019-09-02 19:00:00,15.775,5.275,16.462,55.213,23.238,14.588,13.913,27.037,46.4,53.875,0.0,197.6
2019-09-02 20:00:00,15.4,5.15,16.513,53.875,21.912,14.225,13.125,25.5,43.75,52.575,0.0,197.175
2019-09-02 21:00:00,12.388,4.138,15.1,43.325,19.525,11.45,11.688,22.713,38.975,42.275,0.0,198.012
2019-09-02 22:00:00,19.088,6.388,12.95,66.788,17.6,17.638,10.538,20.475,35.138,65.175,0.0,198.012
2019-09-02 23:00:00,17.188,5.75,10.638,60.125,15.8,15.875,9.462,18.388,31.55,58.675,0.0,196.337
2019-09-03 00:00:00,17.275,5.775,8.962,60.45,14.588,15.962,8.738,16.962,29.125,59.0,0.0,197.175
2019-09-03 01:00:00,16.65,5.575,7.725,58.262,14.25,15.388,8.538,16.588,28.462,56.85,0.0,198.438
2019-09-03 02:00:00,16.962,5.675,7.325,59.338,13.462,15.675,8.062,15.662,26.875,57.912,0.0,198.438
2019-09-03 03:00:00,17.025,5.7,7.138,59.575,13.325,15.738,7.975,15.5,26.6,58.137,0.0,196.337
2019-09-03 04:00:00,17.662,5.913,7.238,61.8,14.2,16.325,8.5,16.525,28.35,60.312,0.0,195.5
2019-09-03 05:00:00,20.512,6.863,8.125,71.788,16.988,18.962,10.175,19.75,33.9,70.062,0.0,195.912
2019-09-03 06:00:00,17.55,5.863,10.188,61.388,20.375,16.213,12.2,23.7,40.675,59.912,0.0,198.012
2019-09-03 07:00:00,25.475,8.525,11.4,89.15,23.8,23.55,14.25,27.688,47.512,87.0,0.0,200.95
2019-09-03 08:00:00,27.838,9.312,12.175,97.425,24.675,25.738,14.775,28.712,49.275,95.075,0.0,201.375
2019-09-03 09:00:00,29.138,9.75,11.838,101.975,24.3,26.938,14.55,28.262,48.512,99.512,0.0,199.688
2019-09-03 10:00:00,30.125,10.075,11.95,105.4,24.55,27.838,14.7,28.562,49.012,102.863,281.25,195.912
2019-09-03 11:00:00,27.888,9.325,12.55,97.562,24.638,25.775,14.75,28.662,49.188,95.212,281.25,191.3
2019-09-03 12:00:00,29.275,9.788,11.638,102.45,24.0,27.062,14.375,27.925,47.925,99.988,281.25,191.725
2019-09-03 13:00:00,29.75,9.95,11.413,104.075,23.9,27.487,14.312,27.812,47.725,101.562,281.25,188.788
2019-09-03 14:00:00,28.325,9.475,11.638,99.113,23.812,26.175,14.262,27.713,47.55,96.725,281.25,185.85
2019-09-03 15:00:00,23.487,7.85,12.388,82.175,24.2,21.7,14.488,28.15,48.312,80.188,281.25,182.913
2019-09-03 16:00:00,16.375,5.475,17.088,57.312,23.963,15.138,14.35,27.875,47.838,55.938,281.25,181.65
2019-09-03 17:00:00,13.513,4.525,17.5,47.287,24.4,12.488,14.612,28.388,48.712,46.15,281.25,190.05
2019-09-03 18:00:00,13.738,4.6,16.138,48.075,23.963,12.7,14.35,27.875,47.85,46.912,0.0,199.275
2019-09-03 19:00:00,16.788,5.613,16.025,58.725,23.612,15.512,14.138,27.462,47.138,57.312,0.0,210.188
2019-09-03 20:00:00,16.838,5.637,16.462,58.925,22.675,15.562,13.575,26.388,45.275,57.5,0.0,213.538
2019-09-03 21:00:00,13.738,4.588,14.6,48.05,19.6,12.688,11.738,22.812,39.137,46.887,0.0,211.862
2019-09-03 22:00:00,21.25,7.113,12.912,74.362,17.662,19.638,10.575,20.538,35.25,72.575,0.0,211.862
2019-09-03 23:00:00,19.05,6.375,10.55,66.662,16.05,17.612,9.612,18.675,32.05,65.062,0.0,211.438
2019-09-04 00:00:00,19.15,6.4,8.95,67.012,14.763,17.7,8.838,17.175,29.475,65.4,0.0,214.8
2019-09-04 01:00:00,18.787,6.288,7.712,65.725,14.438,17.362,8.638,16.788,28.812,64.138,0.0,214.375
2019-09-04 02:00:00,18.938,6.338,7.238,66.262,13.825,17.5,8.275,16.075,27.6,64.662,0.0,211.438
2019-09-04 03:00:00,18.512,6.188,7.212,64.787,13.688,17.112,8.188,15.913,27.312,63.225,0.0,207.25
2019-09-04 04:00:00,19.362,6.475,7.388,67.725,14.425,17.888,8.638,16.775,28.8,66.1,0.0,203.475
2019-09-04 05:00:00,22.812,7.625,8.1,79.812,17.2,21.088,10.3,20.013,34.35,77.888,0.0,203.888
2019-09-04 06:00:00,18.738,6.262,10.012,65.575,20.538,17.325,12.3,23.888,41.0,63.988,0.0,205.987
2019-09-04 07:00:00,26.538,8.875,11.6,92.85,24.013,24.525,14.388,27.938,47.95,90.6,0.0,209.338
2019-09-04 08:00:00,28.612,9.575,12.5,100.125,24.8,26.45,14.85,28.85,49.512,97.712,0.0,209.762
2019-09-04 09:00:00,30.013,10.038,12.225,105.025,24.15,27.738,14.462,28.088,48.2,102.5,0.0,209.338
2019-09-04 10:00:00,30.712,10.275,12.0,107.475,24.662,28.388,14.763,28.688,49.238,104.887,281.25,209.762
2019-09-04 11:00:00,28.425,9.5,12.588,99.45,24.438,26.275,14.638,28.425,48.788,97.05,281.25,211.025
2019-09-04 12:00:00,29.55,9.888,12.225,103.413,23.725,27.312,14.2,27.588,47.35,100.913,281.25,213.962
2019-09-04 13:00:00,29.688,9.925,11.675,103.863,23.55,27.438,14.1,27.388,47.012,101.35,281.25,215.212
2019-09-04 14:00:00,28.412,9.5,11.775,99.438,23.312,26.263,13.962,27.125,46.55,97.038,281.25,213.112
2019-09-04 15:00:00,23.925,8.0,12.575,83.7,23.688,22.112,14.188,27.562,47.3,81.675,281.25,211.862
2019-09-04 16:00:00,16.7,5.587,16.738,58.438,24.6,15.438,14.725,28.612,49.112,57.038,281.25,211.025
2019-09-04 17:00:00,13.562,4.538,17.425,47.45,24.625,12.538,14.75,28.65,49.162,46.3,281.25,211.438
2019-09-04 18:00:00,13.55,4.538,15.913,47.412,24.888,12.525,14.9,28.95,49.688,46.262,0.0,213.112
2019-09-04 19:00:00,17.012,5.688,15.925,59.538,24.65,15.725,14.763,28.675,49.225,58.1,0.0,213.112
2019-09-04 20:00:00,16.6,5.55,16.425,58.088,23.188,15.337,13.888,26.975,46.3,56.688,0.0,210.6
2019-09-04 21:00:00,13.1,4.387,14.862,45.85,19.938,12.112,11.938,23.188,39.8,44.738,0.0,206.825
2019-09-04 22:00:00,19.862,6.637,12.875,69.488,17.763,18.35,10.638,20.662,35.45,67.812,0.0,207.662
2019-09-04 23:00:00,18.125,6.062,10.575,63.4,15.888,16.75,9.513,18.487,31.725,61.875,0.0,208.5
2019-09-05 00:00:00,18.212,6.088,8.925,63.738,14.7,16.838,8.8,17.1,29.35,62.2,0.0,211.862
2019-09-05 01:00:00,18.125,6.062,7.812,63.412,14.462,16.75,8.662,16.825,28.875,61.887,0.0,216.05
2019-09-05 02:00:00,17.975,6.012,7.4,62.888,14.013,16.612,8.388,16.3,27.975,61.375,0.0,209.762
2019-09-05 03:00:00,18.475,6.175,7.262,64.638,13.8,17.075,8.263,16.062,27.562,63.075,0.0,202.212
2019-09-05 04:00:00,19.338,6.462,7.375,67.663,14.612,17.875,8.75,17.0,29.175,66.025,0.0,193.825
2019-09-05 05:00:00,22.388,7.488,8.263,78.35,17.562,20.7,10.512,20.425,35.062,76.462,0.0,187.95
2019-09-05 06:00:00,18.35,6.138,10.175,64.212,20.775,16.962,12.438,24.162,41.475,62.662,0.0,188.362
2019-09-05 07:00:00,26.412,8.838,11.975,92.413,23.612,24.412,14.138,27.462,47.138,90.188,0.0,190.462
2019-09-05 08:00:00,28.675,9.588,12.412,100.325,24.75,26.5,14.825,28.788,49.412,97.912,0.0,192.138
2019-09-05 09:00:00,29.688,9.925,12.488,103.863,24.438,27.438,14.638,28.425,48.788,101.35,0.0,190.888
2019-09-05 10:00:00,30.55,10.212,12.312,106.888,25.375,28.238,15.2,29.525,50.662,104.312,281.25,189.625
2019-09-05 11:00:00,28.712,9.6,12.6,100.45,25.075,26.538,15.025,29.175,50.075,98.025,281.25,186.688
2019-09-05 12:00:00,29.912,10.0,12.062,104.65,24.25,27.638,14.525,28.212,48.425,102.125,281.25,186.262
2019-09-05 13:00:00,29.9,10.0,11.7,104.612,24.362,27.625,14.588,28.338,48.625,102.088,281.25,185.425
2019-09-05 14:00:00,28.525,9.538,11.725,99.812,24.213,26.362,14.5,28.175,48.338,97.4,281.25,185.85
2019-09-05 15:00:00,24.213,8.1,12.75,84.738,24.312,22.388,14.562,28.275,48.537,82.7,281.25,187.112
2019-09-05 16:00:00,17.038,5.7,16.7,59.612,24.425,15.75,14.625,28.425,48.775,58.175,281.25,188.362
2019-09-05 17:00:00,14.162,4.738,17.262,49.55,24.638,13.088,14.75,28.662,49.188,48.362,281.25,192.138
2019-09-05 18:00:00,14.212,4.75,16.075,49.713,24.6,13.138,14.725,28.612,49.112,48.525,0.0,193.4
2019-09-05 19:00:00,17.812,5.962,16.862,62.338,24.425,16.462,14.625,28.412,48.762,60.838,0.0,195.912
2019-09-05 20:00:00,17.375,5.812,16.612,60.775,23.275,16.05,13.938,27.088,46.475,59.312,0.0,201.788
2019-09-05 21:00:00,13.662,4.562,15.075,47.8,20.162,12.625,12.075,23.45,40.25,46.638,0.0,203.475
2019-09-05 22:00:00,20.05,6.712,12.95,70.175,18.088,18.538,10.838,21.05,36.125,68.475,0.0,207.662
2019-09-05 23:00:00,17.725,5.925,10.45,62.025,16.375,16.388,9.8,19.05,32.688,60.525,0.0,212.7
2019-09-06 00:00:00,17.962,6.012,8.7,62.875,15.163,16.6,9.075,17.638,30.275,61.35,0.0,212.275
2019-09-06 01:00:00,16.888,5.65,7.65,59.088,14.7,15.612,8.8,17.1,29.35,57.662,0.0,215.638
2019-09-06 02:00:00,16.862,5.637,7.2,59.025,14.175,15.588,8.488,16.488,28.3,57.6,0.0,218.15
2019-09-06 03:00:00,17.038,5.7,6.988,59.6,13.775,15.738,8.25,16.025,27.513,58.162,0.0,220.25
2019-09-06 04:00:00,17.788,5.95,7.262,62.25,14.525,16.438,8.7,16.9,29.013,60.75,0.0,224.025
2019-09-06 05:00:00,20.862,6.975,7.938,72.988,17.375,19.275,10.412,20.213,34.7,71.225,0.0,222.763
2019-09-06 06:00:00,17.262,5.775,10.0,60.425,20.5,15.962,12.275,23.85,40.925,58.963,0.0,221.088
2019-09-06 07:00:00,24.75,8.275,11.638,86.613,24.1,22.875,14.425,28.038,48.113,84.525,0.0,218.575
2019-09-06 08:00:00,27.0,9.025,12.612,94.475,25.238,24.95,15.112,29.362,50.388,92.2,0.0,213.962
2019-09-06 09:00:00,28.2,9.438,12.663,98.675,24.35,26.062,14.588,28.325,48.612,96.288,0.0,212.275
2019-09-06 10:00:00,28.737,9.612,12.763,100.55,25.263,26.562,15.125,29.388,50.438,98.125,0.0,212.275
2019-09-06 11:00:00,26.775,8.95,13.075,93.688,25.25,24.75,15.125,29.375,50.425,91.425,0.0,210.6
2019-09-06 12:00:00,27.45,9.175,12.325,96.038,24.65,25.362,14.763,28.675,49.212,93.725,0.0,211.025
2019-09-06 13:00:00,27.012,9.038,12.1,94.512,24.238,24.962,14.512,28.2,48.4,92.238,0.0,195.5
2019-09-06 14:00:00,24.787,8.288,12.225,86.75,23.7,22.912,14.2,27.575,47.325,84.65,0.0,172.85
2019-09-06 15:00:00,20.512,6.863,13.0,71.775,24.213,18.962,14.5,28.175,48.35,70.038,0.0,149.775
2019-09-06 16:00:00,15.638,5.225,16.412,54.7,24.675,14.45,14.775,28.7,49.262,53.388,0.0,127.112
2019-09-06 17:00:00,13.138,4.387,16.925,45.963,24.8,12.138,14.85,28.85,49.512,44.85,0.0,122.088
2019-09-06 18:00:00,13.225,4.425,15.412,46.25,25.0,12.212,14.975,29.088,49.925,45.138,0.0,125.438
2019-09-06 19:00:00,15.312,5.125,16.238,53.575,24.312,14.15,14.562,28.275,48.537,52.275,0.0,135.925
2019-09-06 20:00:00,14.612,4.888,15.8,51.125,22.425,13.5,13.425,26.088,44.775,49.887,0.0,151.025
2019-09-06 21:00:00,12.438,4.162,14.775,43.5,20.2,11.487,12.1,23.5,40.338,42.45,0.0,177.038
2019-09-06 22:00:00,19.862,6.65,13.112,69.525,18.212,18.362,10.913,21.188,36.362,67.85,0.0,201.788
2019-09-06 23:00:00,17.588,5.888,11.025,61.55,16.3,16.262,9.762,18.962,32.55,60.062,0.0,216.9
2019-09-07 00:00:00,17.712,5.925,9.388,61.975,15.1,16.375,9.038,17.562,30.138,60.475,0.0,225.288
2019-09-07 01:00:00,16.788,5.613,8.038,58.725,14.763,15.512,8.838,17.175,29.475,57.312,0.0,220.675
2019-09-07 02:00:00,16.438,5.5,7.388,57.5,14.038,15.188,8.413,16.337,28.038,56.112,0.0,216.475
2019-09-07 03:00:00,16.412,5.488,7.275,57.438,13.712,15.175,8.212,15.95,27.375,56.05,0.0,218.15
2019-09-07 04:00:00,16.625,5.562,7.288,58.162,14.362,15.362,8.6,16.712,28.675,56.75,0.0,219.825
2019-09-07 05:00:00,16.7,5.587,7.512,58.425,16.45,15.425,9.85,19.138,32.838,57.012,0.0,221.513
2019-09-07 06:00:00,17.85,5.962,8.95,62.438,18.5,16.488,11.075,21.525,36.938,60.925,0.0,221.513
2019-09-07 07:00:00,22.0,7.362,11.725,76.962,20.612,20.325,12.337,23.975,41.137,75.1,0.0,219.825
2019-09-07 08:00:00,25.75,8.612,13.85,90.1,21.463,23.8,12.85,24.962,42.85,87.925,0.0,216.9
2019-09-07 09:00:00,27.4,9.162,14.45,95.875,21.288,25.325,12.75,24.762,42.512,93.562,0.0,207.25
2019-09-07 10:00:00,27.888,9.325,14.625,97.6,22.162,25.775,13.275,25.787,44.25,95.238,0.0,196.762
2019-09-07 11:00:00,26.75,8.95,14.925,93.6,22.138,24.725,13.262,25.762,44.212,91.337,0.0,185.425
2019-09-07 12:00:00,25.975,8.688,14.737,90.887,21.25,24.013,12.725,24.725,42.438,88.7,0.0,174.938
2019-09-07 13:00:00,25.013,8.362,13.962,87.512,20.875,23.112,12.5,24.288,41.688,85.4,0.0,169.488
2019-09-07 14:00:00,24.275,8.113,13.375,84.925,20.575,22.438,12.325,23.938,41.088,82.875,0.0,166.138
2019-09-07 15:00:00,22.812,7.625,13.4,79.837,20.987,21.088,12.575,24.425,41.912,77.912,0.0,166.138
2019-09-07 16:00:00,21.138,7.075,16.112,73.962,22.212,19.538,13.3,25.838,44.338,72.188,0.0,174.525
2019-09-07 17:00:00,19.85,6.637,17.225,69.438,23.562,18.338,14.112,27.412,47.038,67.762,0.0,187.525
2019-09-07 18:00:00,19.725,6.6,15.9,69.0,23.575,18.225,14.112,27.425,47.075,67.337,0.0,196.337
2019-09-07 19:00:00,21.1,7.062,16.7,73.825,23.9,19.5,14.312,27.812,47.725,72.038,0.0,202.212
2019-09-07 20:00:00,20.838,6.975,15.913,72.912,22.738,19.262,13.612,26.45,45.388,71.15,0.0,200.538
2019-09-07 21:00:00,19.725,6.6,14.675,69.025,20.4,18.225,12.212,23.737,40.725,67.362,0.0,195.075
2019-09-07 22:00:00,18.388,6.15,13.3,64.338,17.688,17.0,10.588,20.575,35.312,62.787,0.0,192.138
2019-09-07 23:00:00,16.988,5.688,11.1,59.438,15.95,15.7,9.55,18.55,31.838,58.012,0.0,189.2
2019-09-08 00:00:00,17.162,5.738,9.25,60.05,14.725,15.862,8.825,17.138,29.4,58.6,0.0,186.262
2019-09-08 01:00:00,16.5,5.525,7.988,57.75,14.3,15.25,8.562,16.638,28.55,56.35,0.0,188.362
2019-09-08 02:00:00,17.175,5.738,7.412,60.088,13.662,15.875,8.188,15.9,27.287,58.637,0.0,190.462
2019-09-08 03:00:00,16.488,5.512,7.075,57.7,13.325,15.237,7.975,15.5,26.612,56.312,0.0,193.4
2019-09-08 04:00:00,16.9,5.65,7.113,59.138,13.712,15.625,8.212,15.95,27.375,57.713,0.0,196.762
2019-09-08 05:00:00,16.675,5.575,7.188,58.325,15.5,15.4,9.288,18.038,30.95,56.925,0.0,198.012
2019-09-08 06:00:00,15.7,5.25,8.3,54.938,17.25,14.512,10.325,20.062,34.425,53.612,0.0,200.112
2019-09-08 07:00:00,16.188,5.412,10.9,56.625,18.138,14.95,10.862,21.1,36.212,55.262,0.0,200.95
2019-09-08 08:00:00,17.975,6.012,13.388,62.888,18.625,16.612,11.15,21.662,37.175,61.375,0.0,201.375
2019-09-08 09:00:00,19.175,6.412,14.588,67.075,18.738,17.712,11.212,21.788,37.4,65.462,0.0,201.375
2019-09-08 10:00:00,19.575,6.55,14.737,68.488,19.525,18.088,11.688,22.713,38.988,66.838,281.25,198.85
2019-09-08 11:00:00,20.125,6.725,15.738,70.425,19.875,18.6,11.9,23.125,39.688,68.725,281.25,197.175
2019-09-08 12:00:00,20.213,6.762,15.125,70.738,19.525,18.688,11.7,22.713,38.988,69.038,281.25,196.762
2019-09-08 13:00:00,19.912,6.662,14.212,69.675,19.075,18.4,11.425,22.188,38.088,68.0,281.25,195.912
2019-09-08 14:00:00,19.088,6.388,13.65,66.788,18.912,17.638,11.325,22.0,37.762,65.175,281.25,197.175
2019-09-08 15:00:00,18.562,6.212,13.825,64.938,19.675,17.15,11.775,22.888,39.275,63.362,281.25,198.438
2019-09-08 16:00:00,18.338,6.138,17.412,64.175,21.275,16.95,12.737,24.75,42.475,62.625,281.25,197.6
2019-09-08 17:00:00,17.962,6.012,17.825,62.85,22.938,16.6,13.738,26.688,45.8,61.338,281.25,195.5
2019-09-08 18:00:00,17.537,5.863,16.688,61.375,23.438,16.213,14.038,27.262,46.775,59.887,0.0,194.662
2019-09-08 19:00:00,19.288,6.45,17.662,67.488,22.912,17.825,13.725,26.65,45.75,65.85,0.0,195.5
2019-09-08 20:00:00,19.062,6.375,16.725,66.688,21.85,17.612,13.088,25.412,43.612,65.075,0.0,196.762
2019-09-08 21:00:00,17.888,5.988,15.125,62.6,19.4,16.538,11.612,22.562,38.738,61.088,0.0,199.688
2019-09-08 22:00:00,17.012,5.688,12.575,59.538,16.825,15.725,10.075,19.562,33.588,58.1,0.0,200.538
2019-09-08 23:00:00,16.287,5.45,10.188,56.988,15.2,15.05,9.1,17.675,30.338,55.613,0.0,198.012
2019-09-09 00:00:00,16.888,5.65,8.612,59.075,14.138,15.6,8.475,16.45,28.238,57.65,0.0,197.175
2019-09-09 01:00:00,16.513,5.525,7.55,57.775,13.925,15.263,8.338,16.2,27.8,56.375,0.0,196.762
2019-09-09 02:00:00,16.425,5.5,7.2,57.488,13.3,15.188,7.962,15.462,26.55,56.1,0.0,197.175
2019-09-09 03:00:00,16.262,5.438,7.175,56.9,13.125,15.025,7.862,15.263,26.2,55.525,0.0,199.688
2019-09-09 04:00:00,17.125,5.725,7.275,59.925,13.987,15.825,8.375,16.262,27.912,58.488,0.0,200.112
2019-09-09 05:00:00,20.238,6.762,8.113,70.812,16.688,18.7,10.0,19.425,33.325,69.1,0.0,199.688
2019-09-09 06:00:00,17.237,5.762,10.175,60.312,19.388,15.925,11.612,22.55,38.7,58.85,0.0,198.438
2019-09-09 07:00:00,25.213,8.438,11.688,88.225,23.3,23.3,13.95,27.1,46.512,86.1,0.0,198.85
2019-09-09 08:00:00,27.262,9.125,12.775,95.412,24.05,25.2,14.4,27.975,48.012,93.112,0.0,198.012
2019-09-09 09:00:00,28.775,9.625,12.688,100.7,23.262,26.6,13.925,27.062,46.438,98.262,0.0,197.175
2019-09-09 10:00:00,29.688,9.925,12.45,103.863,24.013,27.438,14.375,27.938,47.938,101.35,281.25,197.175
2019-09-09 11:00:00,27.538,9.212,13.112,96.337,23.95,25.45,14.338,27.85,47.8,94.012,281.25,197.175
2019-09-09 12:00:00,28.838,9.65,12.012,100.9,23.462,26.65,14.05,27.3,46.85,98.462,281.25,200.112
2019-09-09 13:00:00,28.725,9.612,11.675,100.525,23.788,26.55,14.25,27.675,47.488,98.1,281.25,200.538
2019-09-09 14:00:00,27.55,9.212,11.875,96.388,23.6,25.463,14.138,27.462,47.125,94.062,281.25,203.475
2019-09-09 15:00:00,22.862,7.65,12.85,79.975,23.988,21.125,14.362,27.9,47.888,78.05,281.25,200.538
2019-09-09 16:00:00,15.9,5.312,17.575,55.613,24.175,14.688,14.475,28.125,48.275,54.275,281.25,197.6
2019-09-09 17:00:00,13.2,4.412,17.537,46.175,24.15,12.2,14.462,28.1,48.212,45.062,281.25,196.337
2019-09-09 18:00:00,13.762,4.6,16.213,48.15,24.375,12.725,14.6,28.362,48.675,46.988,0.0,192.138
2019-09-09 19:00:00,17.125,5.725,16.875,59.938,24.0,15.825,14.375,27.912,47.912,58.488,0.0,191.725
2019-09-09 20:00:00,15.712,5.262,16.25,55.0,22.0,14.525,13.175,25.6,43.925,53.675,0.0,190.462
2019-09-09 21:00:00,12.312,4.112,15.075,43.088,19.488,11.375,11.675,22.675,38.912,42.038,0.0,188.788
2019-09-09 22:00:00,19.1,6.388,13.1,66.812,17.65,17.65,10.575,20.538,35.238,65.2,0.0,186.688
2019-09-09 23:00:00,17.262,5.775,10.8,60.425,15.95,15.962,9.55,18.55,31.838,58.963,0.0,185.012
2019-09-10 00:00:00,17.312,5.788,9.075,60.562,14.775,16.0,8.85,17.188,29.5,59.1,0.0,183.75
2019-09-10 01:00:00,16.712,5.587,7.85,58.463,14.5,15.438,8.688,16.875,28.95,57.062,0.0,184.587
2019-09-10 02:00:00,16.638,5.562,7.375,58.2,13.7,15.375,8.212,15.938,27.362,56.788,0.0,183.75
2019-09-10 03:00:00,16.85,5.637,7.163,58.938,13.55,15.562,8.113,15.762,27.05,57.512,0.0,179.55
2019-09-10 04:00:00,17.412,5.825,7.312,60.925,14.588,16.087,8.738,16.962,29.112,59.45,0.0,174.1
2019-09-10 05:00:00,20.6,6.887,8.275,72.088,17.362,19.038,10.4,20.2,34.662,70.35,0.0,167.812
2019-09-10 06:00:00,17.738,5.938,10.188,62.075,20.475,16.4,12.263,23.825,40.888,60.588,0.0,163.612
2019-09-10 07:00:00,25.562,8.55,11.5,89.438,24.15,23.625,14.462,28.1,48.225,87.275,0.0,161.938
2019-09-10 08:00:00,27.862,9.312,11.938,97.488,25.175,25.75,15.075,29.288,50.25,95.138,0.0,162.775
2019-09-10 09:00:00,28.9,9.663,11.912,101.137,24.912,26.713,14.925,28.988,49.75,98.7,0.0,166.138
