techs,demand_electricity_E3B,demand_electricity_E3C,demand_electricity_E1A,demand_electricity_E3B,demand_electricity_E2A,demand_electricity_E3C,demand_electricity_E2A,demand_electricity_E2A,demand_electricity_E2A,demand_electricity_E3C,demand_mobility,demand_electricity_E3C
2019-09-02 07:00:00,34.685,11.602,16.485,121.345,31.623,32.042,18.935,36.785,63.122,118.405,0.0,278.39
2019-09-02 08:00:00,37.555,12.565,18.112,131.408,32.637,34.702,19.548,37.975,65.17,128.24,0.0,277.218
2019-09-02 09:00:00,39.34,13.16,18.498,137.672,32.288,36.365,19.338,37.572,64.47,134.348,0.0,276.64
2019-09-02 10:00:00,40.74,13.632,18.392,142.572,33.652,37.66,20.16,39.148,67.182,139.142,393.75,278.39
2019-09-02 11:00:00,37.975,12.705,18.638,132.878,33.25,35.105,19.915,38.675,66.378,129.675,393.75,277.812
2019-09-02 12:00:00,40.128,13.422,17.342,140.402,32.55,37.082,19.495,37.87,64.995,137.008,393.75,276.64
2019-09-02 13:00:00,40.145,13.422,16.818,140.455,33.005,37.1,19.775,38.412,65.905,137.078,393.75,274.872
2019-09-02 14:00:00,38.588,12.915,17.062,135.03,32.567,35.665,19.512,37.887,65.03,131.775,393.75,273.105
2019-09-02 15:00:00,32.078,10.728,18.41,112.245,33.005,29.645,19.758,38.395,65.87,109.532,393.75,270.165
2019-09-02 16:00:00,22.295,7.455,24.57,77.998,33.408,20.598,20.002,38.868,66.71,76.125,393.75,271.355
2019-09-02 17:00:00,18.392,6.16,24.412,64.382,33.005,17.01,19.758,38.395,65.87,62.825,393.75,270.76
2019-09-02 18:00:00,18.48,6.177,22.33,64.628,33.338,17.08,19.968,38.78,66.553,63.07,0.0,271.355
2019-09-02 19:00:00,22.085,7.385,23.048,77.298,32.532,20.422,19.478,37.852,64.96,75.425,0.0,276.64
2019-09-02 20:00:00,21.56,7.21,23.118,75.425,30.678,19.915,18.375,35.7,61.25,73.605,0.0,276.045
2019-09-02 21:00:00,17.342,5.792,21.14,60.655,27.335,16.03,16.362,31.798,54.565,59.185,0.0,277.218
2019-09-02 22:00:00,26.722,8.942,18.13,93.502,24.64,24.692,14.752,28.665,49.192,91.245,0.0,277.218
2019-09-02 23:00:00,24.062,8.05,14.892,84.175,22.12,22.225,13.248,25.742,44.17,82.145,0.0,274.872
2019-09-03 00:00:00,24.185,8.085,12.548,84.63,20.422,22.348,12.232,23.748,40.775,82.6,0.0,276.045
2019-09-03 01:00:00,23.31,7.805,10.815,81.568,19.95,21.542,11.952,23.222,39.848,79.59,0.0,277.812
2019-09-03 02:00:00,23.748,7.945,10.255,83.072,18.848,21.945,11.288,21.928,37.625,81.078,0.0,277.812
2019-09-03 03:00:00,23.835,7.98,9.992,83.405,18.655,22.032,11.165,21.7,37.24,81.392,0.0,274.872
2019-09-03 04:00:00,24.728,8.278,10.132,86.52,19.88,22.855,11.9,23.135,39.69,84.438,0.0,273.7
2019-09-03 05:00:00,28.718,9.608,11.375,100.502,23.782,26.548,14.245,27.65,47.46,98.087,0.0,274.278
2019-09-03 06:00:00,24.57,8.208,14.263,85.942,28.525,22.698,17.08,33.18,56.945,83.878,0.0,277.218
2019-09-03 07:00:00,35.665,11.935,15.96,124.81,33.32,32.97,19.95,38.762,66.518,121.8,0.0,281.33
2019-09-03 08:00:00,38.972,13.038,17.045,136.395,34.545,36.032,20.685,40.198,68.985,133.105,0.0,281.925
2019-09-03 09:00:00,40.792,13.65,16.572,142.765,34.02,37.712,20.37,39.567,67.918,139.318,0.0,279.562
2019-09-03 10:00:00,42.175,14.105,16.73,147.56,34.37,38.972,20.58,39.988,68.618,144.008,393.75,274.278
2019-09-03 11:00:00,39.042,13.055,17.57,136.588,34.492,36.085,20.65,40.128,68.862,133.298,393.75,267.82
2019-09-03 12:00:00,40.985,13.702,16.292,143.43,33.6,37.887,20.125,39.095,67.095,139.982,393.75,268.415
2019-09-03 13:00:00,41.65,13.93,15.978,145.705,33.46,38.482,20.037,38.938,66.815,142.188,393.75,264.302
2019-09-03 14:00:00,39.655,13.265,16.292,138.758,33.338,36.645,19.968,38.798,66.57,135.415,393.75,260.19
2019-09-03 15:00:00,32.882,10.99,17.342,115.045,33.88,30.38,20.282,39.41,67.638,112.263,393.75,256.078
2019-09-03 16:00:00,22.925,7.665,23.922,80.238,33.548,21.192,20.09,39.025,66.973,78.312,393.75,254.31
2019-09-03 17:00:00,18.918,6.335,24.5,66.202,34.16,17.482,20.458,39.742,68.197,64.61,393.75,266.07
2019-09-03 18:00:00,19.232,6.44,22.592,67.305,33.548,17.78,20.09,39.025,66.99,65.678,0.0,278.985
2019-09-03 19:00:00,23.502,7.858,22.435,82.215,33.058,21.718,19.792,38.448,65.992,80.238,0.0,294.262
2019-09-03 20:00:00,23.572,7.892,23.048,82.495,31.745,21.787,19.005,36.942,63.385,80.5,0.0,298.953
2019-09-03 21:00:00,19.232,6.422,20.44,67.27,27.44,17.762,16.432,31.938,54.792,65.642,0.0,296.608
2019-09-03 22:00:00,29.75,9.958,18.078,104.108,24.728,27.492,14.805,28.752,49.35,101.605,0.0,296.608
2019-09-03 23:00:00,26.67,8.925,14.77,93.328,22.47,24.658,13.458,26.145,44.87,91.087,0.0,296.012
2019-09-04 00:00:00,26.81,8.96,12.53,93.818,20.668,24.78,12.372,24.045,41.265,91.56,0.0,300.72
2019-09-04 01:00:00,26.302,8.802,10.798,92.015,20.213,24.308,12.093,23.502,40.338,89.792,0.0,300.125
2019-09-04 02:00:00,26.512,8.872,10.132,92.768,19.355,24.5,11.585,22.505,38.64,90.527,0.0,296.012
2019-09-04 03:00:00,25.918,8.662,10.098,90.702,19.162,23.958,11.462,22.278,38.238,88.515,0.0,290.15
2019-09-04 04:00:00,27.108,9.065,10.343,94.815,20.195,25.042,12.093,23.485,40.32,92.54,0.0,284.865
2019-09-04 05:00:00,31.938,10.675,11.34,111.738,24.08,29.522,14.42,28.018,48.09,109.042,0.0,285.442
2019-09-04 06:00:00,26.232,8.768,14.018,91.805,28.752,24.255,17.22,33.442,57.4,89.582,0.0,288.382
2019-09-04 07:00:00,37.152,12.425,16.24,129.99,33.618,34.335,20.142,39.113,67.13,126.84,0.0,293.072
2019-09-04 08:00:00,40.058,13.405,17.5,140.175,34.72,37.03,20.79,40.39,69.318,136.798,0.0,293.668
2019-09-04 09:00:00,42.018,14.052,17.115,147.035,33.81,38.832,20.248,39.322,67.48,143.5,0.0,293.072
2019-09-04 10:00:00,42.998,14.385,16.8,150.465,34.528,39.742,20.668,40.162,68.932,146.842,393.75,293.668
2019-09-04 11:00:00,39.795,13.3,17.623,139.23,34.212,36.785,20.492,39.795,68.303,135.87,393.75,295.435
2019-09-04 12:00:00,41.37,13.843,17.115,144.778,33.215,38.238,19.88,38.622,66.29,141.278,393.75,299.547
2019-09-04 13:00:00,41.562,13.895,16.345,145.408,32.97,38.412,19.74,38.342,65.818,141.89,393.75,301.297
2019-09-04 14:00:00,39.778,13.3,16.485,139.212,32.637,36.768,19.548,37.975,65.17,135.852,393.75,298.358
2019-09-04 15:00:00,33.495,11.2,17.605,117.18,33.162,30.958,19.862,38.588,66.22,114.345,393.75,296.608
2019-09-04 16:00:00,23.38,7.822,23.432,81.812,34.44,21.612,20.615,40.058,68.758,79.852,393.75,295.435
2019-09-04 17:00:00,18.988,6.352,24.395,66.43,34.475,17.552,20.65,40.11,68.828,64.82,393.75,296.012
2019-09-04 18:00:00,18.97,6.352,22.278,66.378,34.842,17.535,20.86,40.53,69.562,64.768,0.0,298.358
2019-09-04 19:00:00,23.818,7.962,22.295,83.352,34.51,22.015,20.668,40.145,68.915,81.34,0.0,298.358
2019-09-04 20:00:00,23.24,7.77,22.995,81.322,32.462,21.472,19.442,37.765,64.82,79.362,0.0,294.84
2019-09-04 21:00:00,18.34,6.142,20.808,64.19,27.912,16.958,16.713,32.462,55.72,62.632,0.0,289.555
2019-09-04 22:00:00,27.808,9.292,18.025,97.282,24.868,25.69,14.892,28.928,49.63,94.938,0.0,290.727
2019-09-04 23:00:00,25.375,8.487,14.805,88.76,22.242,23.45,13.318,25.882,44.415,86.625,0.0,291.9
2019-09-05 00:00:00,25.498,8.522,12.495,89.232,20.58,23.572,12.32,23.94,41.09,87.08,0.0,296.608
2019-09-05 01:00:00,25.375,8.487,10.938,88.777,20.248,23.45,12.128,23.555,40.425,86.642,0.0,302.47
2019-09-05 02:00:00,25.165,8.417,10.36,88.042,19.618,23.258,11.742,22.82,39.165,85.925,0.0,293.668
2019-09-05 03:00:00,25.865,8.645,10.167,90.492,19.32,23.905,11.568,22.488,38.588,88.305,0.0,283.098
2019-09-05 04:00:00,27.072,9.048,10.325,94.728,20.458,25.025,12.25,23.8,40.845,92.435,0.0,271.355
2019-09-05 05:00:00,31.342,10.482,11.568,109.69,24.588,28.98,14.718,28.595,49.088,107.048,0.0,263.13
2019-09-05 06:00:00,25.69,8.593,14.245,89.898,29.085,23.748,17.412,33.828,58.065,87.728,0.0,263.708
2019-09-05 07:00:00,36.978,12.372,16.765,129.378,33.058,34.178,19.792,38.448,65.992,126.263,0.0,266.648
2019-09-05 08:00:00,40.145,13.422,17.377,140.455,34.65,37.1,20.755,40.302,69.178,137.078,0.0,268.992
2019-09-05 09:00:00,41.562,13.895,17.482,145.408,34.212,38.412,20.492,39.795,68.303,141.89,0.0,267.242
2019-09-05 10:00:00,42.77,14.298,17.238,149.642,35.525,39.532,21.28,41.335,70.928,146.038,393.75,265.475
2019-09-05 11:00:00,40.198,13.44,17.64,140.63,35.105,37.152,21.035,40.845,70.105,137.235,393.75,261.362
2019-09-05 12:00:00,41.878,14.0,16.888,146.51,33.95,38.692,20.335,39.498,67.795,142.975,393.75,260.767
2019-09-05 13:00:00,41.86,14.0,16.38,146.457,34.107,38.675,20.422,39.672,68.075,142.922,393.75,259.595
2019-09-05 14:00:00,39.935,13.352,16.415,139.737,33.898,36.908,20.3,39.445,67.672,136.36,393.75,260.19
2019-09-05 15:00:00,33.898,11.34,17.85,118.633,34.038,31.342,20.388,39.585,67.952,115.78,393.75,261.957
2019-09-05 16:00:00,23.853,7.98,23.38,83.458,34.195,22.05,20.475,39.795,68.285,81.445,393.75,263.708
2019-09-05 17:00:00,19.828,6.632,24.168,69.37,34.492,18.322,20.65,40.128,68.862,67.708,393.75,268.992
2019-09-05 18:00:00,19.897,6.65,22.505,69.598,34.44,18.392,20.615,40.058,68.758,67.935,0.0,270.76
2019-09-05 19:00:00,24.938,8.348,23.608,87.272,34.195,23.048,20.475,39.778,68.268,85.172,0.0,274.278
2019-09-05 20:00:00,24.325,8.138,23.258,85.085,32.585,22.47,19.512,37.922,65.065,83.038,0.0,282.502
2019-09-05 21:00:00,19.127,6.388,21.105,66.92,28.228,17.675,16.905,32.83,56.35,65.293,0.0,284.865
2019-09-05 22:00:00,28.07,9.398,18.13,98.245,25.322,25.952,15.172,29.47,50.575,95.865,0.0,290.727
2019-09-05 23:00:00,24.815,8.295,14.63,86.835,22.925,22.942,13.72,26.67,45.762,84.735,0.0,297.78
2019-09-06 00:00:00,25.147,8.417,12.18,88.025,21.228,23.24,12.705,24.692,42.385,85.89,0.0,297.185
2019-09-06 01:00:00,23.642,7.91,10.71,82.723,20.58,21.858,12.32,23.94,41.09,80.728,0.0,301.892
2019-09-06 02:00:00,23.608,7.892,10.08,82.635,19.845,21.822,11.882,23.082,39.62,80.64,0.0,305.41
2019-09-06 03:00:00,23.853,7.98,9.782,83.44,19.285,22.032,11.55,22.435,38.518,81.428,0.0,308.35
2019-09-06 04:00:00,24.902,8.33,10.167,87.15,20.335,23.012,12.18,23.66,40.618,85.05,0.0,313.635
2019-09-06 05:00:00,29.208,9.765,11.112,102.182,24.325,26.985,14.578,28.298,48.58,99.715,0.0,311.868
2019-09-06 06:00:00,24.168,8.085,14.0,84.595,28.7,22.348,17.185,33.39,57.295,82.548,0.0,309.523
2019-09-06 07:00:00,34.65,11.585,16.292,121.258,33.74,32.025,20.195,39.252,67.358,118.335,0.0,306.005
2019-09-06 08:00:00,37.8,12.635,17.658,132.265,35.332,34.93,21.158,41.107,70.542,129.08,0.0,299.547
2019-09-06 09:00:00,39.48,13.212,17.728,138.145,34.09,36.488,20.422,39.655,68.058,134.802,0.0,297.185
2019-09-06 10:00:00,40.232,13.458,17.868,140.77,35.368,37.188,21.175,41.143,70.612,137.375,0.0,297.185
2019-09-06 11:00:00,37.485,12.53,18.305,131.162,35.35,34.65,21.175,41.125,70.595,127.995,0.0,294.84
2019-09-06 12:00:00,38.43,12.845,17.255,134.452,34.51,35.508,20.668,40.145,68.898,131.215,0.0,295.435
2019-09-06 13:00:00,37.817,12.652,16.94,132.318,33.933,34.948,20.318,39.48,67.76,129.133,0.0,273.7
2019-09-06 14:00:00,34.702,11.602,17.115,121.45,33.18,32.078,19.88,38.605,66.255,118.51,0.0,241.99
2019-09-06 15:00:00,28.718,9.608,18.2,100.485,33.898,26.548,20.3,39.445,67.69,98.053,0.0,209.685
2019-09-06 16:00:00,21.892,7.315,22.978,76.58,34.545,20.23,20.685,40.18,68.968,74.742,0.0,177.957
2019-09-06 17:00:00,18.392,6.142,23.695,64.348,34.72,16.992,20.79,40.39,69.318,62.79,0.0,170.922
2019-09-06 18:00:00,18.515,6.195,21.578,64.75,35.0,17.098,20.965,40.722,69.895,63.192,0.0,175.612
2019-09-06 19:00:00,21.438,7.175,22.732,75.005,34.038,19.81,20.388,39.585,67.952,73.185,0.0,190.295
2019-09-06 20:00:00,20.458,6.842,22.12,71.575,31.395,18.9,18.795,36.522,62.685,69.842,0.0,211.435
2019-09-06 21:00:00,17.412,5.828,20.685,60.9,28.28,16.082,16.94,32.9,56.473,59.43,0.0,247.852
2019-09-06 22:00:00,27.808,9.31,18.358,97.335,25.498,25.708,15.278,29.662,50.908,94.99,0.0,282.502
2019-09-06 23:00:00,24.623,8.242,15.435,86.17,22.82,22.768,13.667,26.548,45.57,84.087,0.0,303.66
2019-09-07 00:00:00,24.798,8.295,13.142,86.765,21.14,22.925,12.652,24.588,42.192,84.665,0.0,315.402
2019-09-07 01:00:00,23.502,7.858,11.252,82.215,20.668,21.718,12.372,24.045,41.265,80.238,0.0,308.945
2019-09-07 02:00:00,23.012,7.7,10.343,80.5,19.652,21.262,11.778,22.873,39.252,78.558,0.0,303.065
2019-09-07 03:00:00,22.978,7.682,10.185,80.413,19.198,21.245,11.498,22.33,38.325,78.47,0.0,305.41
2019-09-07 04:00:00,23.275,7.788,10.202,81.428,20.108,21.508,12.04,23.397,40.145,79.45,0.0,307.755
2019-09-07 05:00:00,23.38,7.822,10.518,81.795,23.03,21.595,13.79,26.792,45.972,79.818,0.0,310.118
2019-09-07 06:00:00,24.99,8.348,12.53,87.413,25.9,23.082,15.505,30.135,51.712,85.295,0.0,310.118
2019-09-07 07:00:00,30.8,10.308,16.415,107.748,28.857,28.455,17.272,33.565,57.592,105.14,0.0,307.755
2019-09-07 08:00:00,36.05,12.058,19.39,126.14,30.048,33.32,17.99,34.948,59.99,123.095,0.0,303.66
2019-09-07 09:00:00,38.36,12.828,20.23,134.225,29.803,35.455,17.85,34.668,59.518,130.987,0.0,290.15
2019-09-07 10:00:00,39.042,13.055,20.475,136.64,31.028,36.085,18.585,36.102,61.95,133.332,0.0,275.468
2019-09-07 11:00:00,37.45,12.53,20.895,131.04,30.992,34.615,18.568,36.067,61.897,127.872,0.0,259.595
2019-09-07 12:00:00,36.365,12.162,20.632,127.242,29.75,33.618,17.815,34.615,59.413,124.18,0.0,244.912
2019-09-07 13:00:00,35.018,11.708,19.548,122.518,29.225,32.357,17.5,34.002,58.363,119.56,0.0,237.282
2019-09-07 14:00:00,33.985,11.358,18.725,118.895,28.805,31.412,17.255,33.512,57.522,116.025,0.0,232.592
2019-09-07 15:00:00,31.938,10.675,18.76,111.772,29.382,29.522,17.605,34.195,58.678,109.078,0.0,232.592
2019-09-07 16:00:00,29.592,9.905,22.558,103.548,31.098,27.353,18.62,36.172,62.072,101.062,0.0,244.335
2019-09-07 17:00:00,27.79,9.292,24.115,97.212,32.988,25.672,19.758,38.378,65.852,94.868,0.0,262.535
2019-09-07 18:00:00,27.615,9.24,22.26,96.6,33.005,25.515,19.758,38.395,65.905,94.272,0.0,274.872
2019-09-07 19:00:00,29.54,9.888,23.38,103.355,33.46,27.3,20.037,38.938,66.815,100.852,0.0,283.098
2019-09-07 20:00:00,29.173,9.765,22.278,102.078,31.833,26.968,19.058,37.03,63.543,99.61,0.0,280.752
2019-09-07 21:00:00,27.615,9.24,20.545,96.635,28.56,25.515,17.098,33.232,57.015,94.308,0.0,273.105
2019-09-07 22:00:00,25.742,8.61,18.62,90.072,24.762,23.8,14.823,28.805,49.438,87.902,0.0,268.992
2019-09-07 23:00:00,23.782,7.962,15.54,83.212,22.33,21.98,13.37,25.97,44.572,81.218,0.0,264.88
2019-09-08 00:00:00,24.028,8.032,12.95,84.07,20.615,22.208,12.355,23.992,41.16,82.04,0.0,260.767
2019-09-08 01:00:00,23.1,7.735,11.182,80.85,20.02,21.35,11.987,23.292,39.97,78.89,0.0,263.708
2019-09-08 02:00:00,24.045,8.032,10.378,84.122,19.127,22.225,11.462,22.26,38.202,82.092,0.0,266.648
2019-09-08 03:00:00,23.082,7.718,9.905,80.78,18.655,21.332,11.165,21.7,37.258,78.837,0.0,270.76
2019-09-08 04:00:00,23.66,7.91,9.958,82.792,19.198,21.875,11.498,22.33,38.325,80.798,0.0,275.468
2019-09-08 05:00:00,23.345,7.805,10.062,81.655,21.7,21.56,13.002,25.252,43.33,79.695,0.0,277.218
2019-09-08 06:00:00,21.98,7.35,11.62,76.913,24.15,20.318,14.455,28.088,48.195,75.058,0.0,280.158
2019-09-08 07:00:00,22.662,7.578,15.26,79.275,25.392,20.93,15.208,29.54,50.698,77.368,0.0,281.33
2019-09-08 08:00:00,25.165,8.417,18.742,88.042,26.075,23.258,15.61,30.327,52.045,85.925,0.0,281.925
2019-09-08 09:00:00,26.845,8.978,20.422,93.905,26.232,24.798,15.698,30.502,52.36,91.648,0.0,281.925
2019-09-08 10:00:00,27.405,9.17,20.632,95.882,27.335,25.322,16.362,31.798,54.582,93.572,393.75,278.39
2019-09-08 11:00:00,28.175,9.415,22.032,98.595,27.825,26.04,16.66,32.375,55.562,96.215,393.75,276.045
2019-09-08 12:00:00,28.298,9.468,21.175,99.032,27.335,26.162,16.38,31.798,54.582,96.652,393.75,275.468
2019-09-08 13:00:00,27.877,9.328,19.897,97.545,26.705,25.76,15.995,31.062,53.322,95.2,393.75,274.278
2019-09-08 14:00:00,26.722,8.942,19.11,93.502,26.478,24.692,15.855,30.8,52.868,91.245,393.75,276.045
2019-09-08 15:00:00,25.988,8.698,19.355,90.913,27.545,24.01,16.485,32.042,54.985,88.708,393.75,277.812
2019-09-08 16:00:00,25.672,8.593,24.377,89.845,29.785,23.73,17.832,34.65,59.465,87.675,393.75,276.64
2019-09-08 17:00:00,25.147,8.417,24.955,87.99,32.113,23.24,19.232,37.363,64.12,85.872,393.75,273.7
2019-09-08 18:00:00,24.552,8.208,23.362,85.925,32.812,22.698,19.652,38.168,65.485,83.842,0.0,272.528
2019-09-08 19:00:00,27.002,9.03,24.728,94.482,32.078,24.955,19.215,37.31,64.05,92.19,0.0,273.7
2019-09-08 20:00:00,26.688,8.925,23.415,93.362,30.59,24.658,18.322,35.578,61.058,91.105,0.0,275.468
2019-09-08 21:00:00,25.042,8.382,21.175,87.64,27.16,23.152,16.258,31.588,54.232,85.522,0.0,279.562
2019-09-08 22:00:00,23.818,7.962,17.605,83.352,23.555,22.015,14.105,27.388,47.022,81.34,0.0,280.752
2019-09-08 23:00:00,22.802,7.63,14.263,79.782,21.28,21.07,12.74,24.745,42.472,77.858,0.0,277.218
2019-09-09 00:00:00,23.642,7.91,12.058,82.705,19.792,21.84,11.865,23.03,39.532,80.71,0.0,276.045
2019-09-09 01:00:00,23.118,7.735,10.57,80.885,19.495,21.368,11.672,22.68,38.92,78.925,0.0,275.468
2019-09-09 02:00:00,22.995,7.7,10.08,80.482,18.62,21.262,11.148,21.647,37.17,78.54,0.0,276.045
2019-09-09 03:00:00,22.768,7.612,10.045,79.66,18.375,21.035,11.008,21.368,36.68,77.735,0.0,279.562
2019-09-09 04:00:00,23.975,8.015,10.185,83.895,19.582,22.155,11.725,22.768,39.078,81.882,0.0,280.158
2019-09-09 05:00:00,28.333,9.468,11.358,99.138,23.362,26.18,14.0,27.195,46.655,96.74,0.0,279.562
2019-09-09 06:00:00,24.132,8.068,14.245,84.438,27.142,22.295,16.258,31.57,54.18,82.39,0.0,277.812
2019-09-09 07:00:00,35.298,11.812,16.362,123.515,32.62,32.62,19.53,37.94,65.118,120.54,0.0,278.39
2019-09-09 08:00:00,38.168,12.775,17.885,133.578,33.67,35.28,20.16,39.165,67.218,130.357,0.0,277.218
2019-09-09 09:00:00,40.285,13.475,17.762,140.98,32.567,37.24,19.495,37.887,65.012,137.568,0.0,276.045
2019-09-09 10:00:00,41.562,13.895,17.43,145.408,33.618,38.412,20.125,39.113,67.112,141.89,393.75,276.045
2019-09-09 11:00:00,38.552,12.898,18.358,134.872,33.53,35.63,20.072,38.99,66.92,131.617,393.75,276.045
2019-09-09 12:00:00,40.372,13.51,16.818,141.26,32.848,37.31,19.67,38.22,65.59,137.848,393.75,280.158
2019-09-09 13:00:00,40.215,13.458,16.345,140.735,33.302,37.17,19.95,38.745,66.482,137.34,393.75,280.752
2019-09-09 14:00:00,38.57,12.898,16.625,134.942,33.04,35.648,19.792,38.448,65.975,131.688,393.75,284.865
2019-09-09 15:00:00,32.008,10.71,17.99,111.965,33.582,29.575,20.108,39.06,67.042,109.27,393.75,280.752
2019-09-09 16:00:00,22.26,7.438,24.605,77.858,33.845,20.562,20.265,39.375,67.585,75.985,393.75,276.64
2019-09-09 17:00:00,18.48,6.177,24.552,64.645,33.81,17.08,20.248,39.34,67.498,63.087,393.75,274.872
2019-09-09 18:00:00,19.268,6.44,22.698,67.41,34.125,17.815,20.44,39.708,68.145,65.782,0.0,268.992
2019-09-09 19:00:00,23.975,8.015,23.625,83.913,33.6,22.155,20.125,39.078,67.078,81.882,0.0,268.415
2019-09-09 20:00:00,21.998,7.368,22.75,77.0,30.8,20.335,18.445,35.84,61.495,75.145,0.0,266.648
2019-09-09 21:00:00,17.238,5.758,21.105,60.322,27.282,15.925,16.345,31.745,54.478,58.853,0.0,264.302
2019-09-09 22:00:00,26.74,8.942,18.34,93.538,24.71,24.71,14.805,28.752,49.332,91.28,0.0,261.362
2019-09-09 23:00:00,24.168,8.085,15.12,84.595,22.33,22.348,13.37,25.97,44.572,82.548,0.0,259.017
2019-09-10 00:00:00,24.238,8.102,12.705,84.788,20.685,22.4,12.39,24.062,41.3,82.74,0.0,257.25
2019-09-10 01:00:00,23.397,7.822,10.99,81.848,20.3,21.612,12.162,23.625,40.53,79.888,0.0,258.422
2019-09-10 02:00:00,23.292,7.788,10.325,81.48,19.18,21.525,11.498,22.312,38.308,79.502,0.0,257.25
2019-09-10 03:00:00,23.59,7.892,10.028,82.512,18.97,21.787,11.358,22.068,37.87,80.518,0.0,251.37
2019-09-10 04:00:00,24.377,8.155,10.237,85.295,20.422,22.522,12.232,23.748,40.758,83.23,0.0,243.74
2019-09-10 05:00:00,28.84,9.642,11.585,100.922,24.308,26.652,14.56,28.28,48.528,98.49,0.0,234.938
2019-09-10 06:00:00,24.832,8.312,14.263,86.905,28.665,22.96,17.168,33.355,57.242,84.822,0.0,229.057
