techs,demand_electricity_E3B,demand_electricity_E3C,demand_electricity_E1A,demand_electricity_E3B,demand_electricity_E2A,demand_electricity_E3C,demand_electricity_E2A,demand_electricity_E2A,demand_electricity_E2A,demand_electricity_E3C,demand_mobility,demand_electricity_E3C
2019-09-03 13:00:00,35.7,11.94,13.695,124.89,28.68,32.985,17.175,33.375,57.27,121.875,337.5,226.545
2019-09-03 14:00:00,33.99,11.37,13.965,118.935,28.575,31.41,17.115,33.255,57.06,116.07,337.5,223.02
2019-09-03 15:00:00,28.185,9.42,14.865,98.61,29.04,26.04,17.385,33.78,57.975,96.225,337.5,219.495
2019-09-03 16:00:00,19.65,6.57,20.505,68.775,28.755,18.165,17.22,33.45,57.405,67.125,337.5,217.98
2019-09-03 17:00:00,16.215,5.43,21.0,56.745,29.28,14.985,17.535,34.065,58.455,55.38,337.5,228.06
2019-09-03 18:00:00,16.485,5.52,19.365,57.69,28.755,15.24,17.22,33.45,57.42,56.295,0.0,239.13
2019-09-03 19:00:00,20.145,6.735,19.23,70.47,28.335,18.615,16.965,32.955,56.565,68.775,0.0,252.225
2019-09-03 20:00:00,20.205,6.765,19.755,70.71,27.21,18.675,16.29,31.665,54.33,69.0,0.0,256.245
2019-09-03 21:00:00,16.485,5.505,17.52,57.66,23.52,15.225,14.085,27.375,46.965,56.265,0.0,254.235
2019-09-03 22:00:00,25.5,8.535,15.495,89.235,21.195,23.565,12.69,24.645,42.3,87.09,0.0,254.235
2019-09-03 23:00:00,22.86,7.65,12.66,79.995,19.26,21.135,11.535,22.41,38.46,78.075,0.0,253.725
2019-09-04 00:00:00,22.98,7.68,10.74,80.415,17.715,21.24,10.605,20.61,35.37,78.48,0.0,257.76
2019-09-04 01:00:00,22.545,7.545,9.255,78.87,17.325,20.835,10.365,20.145,34.575,76.965,0.0,257.25
2019-09-04 02:00:00,22.725,7.605,8.685,79.515,16.59,21.0,9.93,19.29,33.12,77.595,0.0,253.725
2019-09-04 03:00:00,22.215,7.425,8.655,77.745,16.425,20.535,9.825,19.095,32.775,75.87,0.0,248.7
2019-09-04 04:00:00,23.235,7.77,8.865,81.27,17.31,21.465,10.365,20.13,34.56,79.32,0.0,244.17
2019-09-04 05:00:00,27.375,9.15,9.72,95.775,20.64,25.305,12.36,24.015,41.22,93.465,0.0,244.665
2019-09-04 06:00:00,22.485,7.515,12.015,78.69,24.645,20.79,14.76,28.665,49.2,76.785,0.0,247.185
2019-09-04 07:00:00,31.845,10.65,13.92,111.42,28.815,29.43,17.265,33.525,57.54,108.72,0.0,251.205
2019-09-04 08:00:00,34.335,11.49,15.0,120.15,29.76,31.74,17.82,34.62,59.415,117.255,0.0,251.715
2019-09-04 09:00:00,36.015,12.045,14.67,126.03,28.98,33.285,17.355,33.705,57.84,123.0,0.0,251.205
2019-09-04 10:00:00,36.855,12.33,14.4,128.97,29.595,34.065,17.715,34.425,59.085,125.865,337.5,251.715
2019-09-04 11:00:00,34.11,11.4,15.105,119.34,29.325,31.53,17.565,34.11,58.545,116.46,337.5,253.23
2019-09-04 12:00:00,35.46,11.865,14.67,124.095,28.47,32.775,17.04,33.105,56.82,121.095,337.5,256.755
2019-09-04 13:00:00,35.625,11.91,14.01,124.635,28.26,32.925,16.92,32.865,56.415,121.62,337.5,258.255
2019-09-04 14:00:00,34.095,11.4,14.13,119.325,27.975,31.515,16.755,32.55,55.86,116.445,337.5,255.735
2019-09-04 15:00:00,28.71,9.6,15.09,100.44,28.425,26.535,17.025,33.075,56.76,98.01,337.5,254.235
2019-09-04 16:00:00,20.04,6.705,20.085,70.125,29.52,18.525,17.67,34.335,58.935,68.445,337.5,253.23
2019-09-04 17:00:00,16.275,5.445,20.91,56.94,29.55,15.045,17.7,34.38,58.995,55.56,337.5,253.725
2019-09-04 18:00:00,16.26,5.445,19.095,56.895,29.865,15.03,17.88,34.74,59.625,55.515,0.0,255.735
2019-09-04 19:00:00,20.415,6.825,19.11,71.445,29.58,18.87,17.715,34.41,59.07,69.72,0.0,255.735
2019-09-04 20:00:00,19.92,6.66,19.71,69.705,27.825,18.405,16.665,32.37,55.56,68.025,0.0,252.72
2019-09-04 21:00:00,15.72,5.265,17.835,55.02,23.925,14.535,14.325,27.825,47.76,53.685,0.0,248.19
2019-09-04 22:00:00,23.835,7.965,15.45,83.385,21.315,22.02,12.765,24.795,42.54,81.375,0.0,249.195
2019-09-04 23:00:00,21.75,7.275,12.69,76.08,19.065,20.1,11.415,22.185,38.07,74.25,0.0,250.2
2019-09-05 00:00:00,21.855,7.305,10.71,76.485,17.64,20.205,10.56,20.52,35.22,74.64,0.0,254.235
2019-09-05 01:00:00,21.75,7.275,9.375,76.095,17.355,20.1,10.395,20.19,34.65,74.265,0.0,259.26
2019-09-05 02:00:00,21.57,7.215,8.88,75.465,16.815,19.935,10.065,19.56,33.57,73.65,0.0,251.715
2019-09-05 03:00:00,22.17,7.41,8.715,77.565,16.56,20.49,9.915,19.275,33.075,75.69,0.0,242.655
2019-09-05 04:00:00,23.205,7.755,8.85,81.195,17.535,21.45,10.5,20.4,35.01,79.23,0.0,232.59
2019-09-05 05:00:00,26.865,8.985,9.915,94.02,21.075,24.84,12.615,24.51,42.075,91.755,0.0,225.54
2019-09-05 06:00:00,22.02,7.365,12.21,77.055,24.93,20.355,14.925,28.995,49.77,75.195,0.0,226.035
2019-09-05 07:00:00,31.695,10.605,14.37,110.895,28.335,29.295,16.965,32.955,56.565,108.225,0.0,228.555
2019-09-05 08:00:00,34.41,11.505,14.895,120.39,29.7,31.8,17.79,34.545,59.295,117.495,0.0,230.565
2019-09-05 09:00:00,35.625,11.91,14.985,124.635,29.325,32.925,17.565,34.11,58.545,121.62,0.0,229.065
2019-09-05 10:00:00,36.66,12.255,14.775,128.265,30.45,33.885,18.24,35.43,60.795,125.175,337.5,227.55
2019-09-05 11:00:00,34.455,11.52,15.12,120.54,30.09,31.845,18.03,35.01,60.09,117.63,337.5,224.025
2019-09-05 12:00:00,35.895,12.0,14.475,125.58,29.1,33.165,17.43,33.855,58.11,122.55,337.5,223.515
2019-09-05 13:00:00,35.88,12.0,14.04,125.535,29.235,33.15,17.505,34.005,58.35,122.505,337.5,222.51
2019-09-05 14:00:00,34.23,11.445,14.07,119.775,29.055,31.635,17.4,33.81,58.005,116.88,337.5,223.02
2019-09-05 15:00:00,29.055,9.72,15.3,101.685,29.175,26.865,17.475,33.93,58.245,99.24,337.5,224.535
2019-09-05 16:00:00,20.445,6.84,20.04,71.535,29.31,18.9,17.55,34.11,58.53,69.81,337.5,226.035
2019-09-05 17:00:00,16.995,5.685,20.715,59.46,29.565,15.705,17.7,34.395,59.025,58.035,337.5,230.565
2019-09-05 18:00:00,17.055,5.7,19.29,59.655,29.52,15.765,17.67,34.335,58.935,58.23,0.0,232.08
2019-09-05 19:00:00,21.375,7.155,20.235,74.805,29.31,19.755,17.55,34.095,58.515,73.005,0.0,235.095
2019-09-05 20:00:00,20.85,6.975,19.935,72.93,27.93,19.26,16.725,32.505,55.77,71.175,0.0,242.145
2019-09-05 21:00:00,16.395,5.475,18.09,57.36,24.195,15.15,14.49,28.14,48.3,55.965,0.0,244.17
2019-09-05 22:00:00,24.06,8.055,15.54,84.21,21.705,22.245,13.005,25.26,43.35,82.17,0.0,249.195
2019-09-05 23:00:00,21.27,7.11,12.54,74.43,19.65,19.665,11.76,22.86,39.225,72.63,0.0,255.24
2019-09-06 00:00:00,21.555,7.215,10.44,75.45,18.195,19.92,10.89,21.165,36.33,73.62,0.0,254.73
2019-09-06 01:00:00,20.265,6.78,9.18,70.905,17.64,18.735,10.56,20.52,35.22,69.195,0.0,258.765
2019-09-06 02:00:00,20.235,6.765,8.64,70.83,17.01,18.705,10.185,19.785,33.96,69.12,0.0,261.78
2019-09-06 03:00:00,20.445,6.84,8.385,71.52,16.53,18.885,9.9,19.23,33.015,69.795,0.0,264.3
2019-09-06 04:00:00,21.345,7.14,8.715,74.7,17.43,19.725,10.44,20.28,34.815,72.9,0.0,268.83
2019-09-06 05:00:00,25.035,8.37,9.525,87.585,20.85,23.13,12.495,24.255,41.64,85.47,0.0,267.315
2019-09-06 06:00:00,20.715,6.93,12.0,72.51,24.6,19.155,14.73,28.62,49.11,70.755,0.0,265.305
2019-09-06 07:00:00,29.7,9.93,13.965,103.935,28.92,27.45,17.31,33.645,57.735,101.43,0.0,262.29
2019-09-06 08:00:00,32.4,10.83,15.135,113.37,30.285,29.94,18.135,35.235,60.465,110.64,0.0,256.755
2019-09-06 09:00:00,33.84,11.325,15.195,118.41,29.22,31.275,17.505,33.99,58.335,115.545,0.0,254.73
2019-09-06 10:00:00,34.485,11.535,15.315,120.66,30.315,31.875,18.15,35.265,60.525,117.75,0.0,254.73
2019-09-06 11:00:00,32.13,10.74,15.69,112.425,30.3,29.7,18.15,35.25,60.51,109.71,0.0,252.72
2019-09-06 12:00:00,32.94,11.01,14.79,115.245,29.58,30.435,17.715,34.41,59.055,112.47,0.0,253.23
2019-09-06 13:00:00,32.415,10.845,14.52,113.415,29.085,29.955,17.415,33.84,58.08,110.685,0.0,234.6
2019-09-06 14:00:00,29.745,9.945,14.67,104.1,28.44,27.495,17.04,33.09,56.79,101.58,0.0,207.42
2019-09-06 15:00:00,24.615,8.235,15.6,86.13,29.055,22.755,17.4,33.81,58.02,84.045,0.0,179.73
2019-09-06 16:00:00,18.765,6.27,19.695,65.64,29.61,17.34,17.73,34.44,59.115,64.065,0.0,152.535
2019-09-06 17:00:00,15.765,5.265,20.31,55.155,29.76,14.565,17.82,34.62,59.415,53.82,0.0,146.505
2019-09-06 18:00:00,15.87,5.31,18.495,55.5,30.0,14.655,17.97,34.905,59.91,54.165,0.0,150.525
2019-09-06 19:00:00,18.375,6.15,19.485,64.29,29.175,16.98,17.475,33.93,58.245,62.73,0.0,163.11
2019-09-06 20:00:00,17.535,5.865,18.96,61.35,26.91,16.2,16.11,31.305,53.73,59.865,0.0,181.23
2019-09-06 21:00:00,14.925,4.995,17.73,52.2,24.24,13.785,14.52,28.2,48.405,50.94,0.0,212.445
2019-09-06 22:00:00,23.835,7.98,15.735,83.43,21.855,22.035,13.095,25.425,43.635,81.42,0.0,242.145
2019-09-06 23:00:00,21.105,7.065,13.23,73.86,19.56,19.515,11.715,22.755,39.06,72.075,0.0,260.28
2019-09-07 00:00:00,21.255,7.11,11.265,74.37,18.12,19.65,10.845,21.075,36.165,72.57,0.0,270.345
2019-09-07 01:00:00,20.145,6.735,9.645,70.47,17.715,18.615,10.605,20.61,35.37,68.775,0.0,264.81
2019-09-07 02:00:00,19.725,6.6,8.865,69.0,16.845,18.225,10.095,19.605,33.645,67.335,0.0,259.77
2019-09-07 03:00:00,19.695,6.585,8.73,68.925,16.455,18.21,9.855,19.14,32.85,67.26,0.0,261.78
2019-09-07 04:00:00,19.95,6.675,8.745,69.795,17.235,18.435,10.32,20.055,34.41,68.1,0.0,263.79
2019-09-07 05:00:00,20.04,6.705,9.015,70.11,19.74,18.51,11.82,22.965,39.405,68.415,0.0,265.815
2019-09-07 06:00:00,21.42,7.155,10.74,74.925,22.2,19.785,13.29,25.83,44.325,73.11,0.0,265.815
2019-09-07 07:00:00,26.4,8.835,14.07,92.355,24.735,24.39,14.805,28.77,49.365,90.12,0.0,263.79
2019-09-07 08:00:00,30.9,10.335,16.62,108.12,25.755,28.56,15.42,29.955,51.42,105.51,0.0,260.28
2019-09-07 09:00:00,32.88,10.995,17.34,115.05,25.545,30.39,15.3,29.715,51.015,112.275,0.0,248.7
2019-09-07 10:00:00,33.465,11.19,17.55,117.12,26.595,30.93,15.93,30.945,53.1,114.285,0.0,236.115
2019-09-07 11:00:00,32.1,10.74,17.91,112.32,26.565,29.67,15.915,30.915,53.055,109.605,0.0,222.51
2019-09-07 12:00:00,31.17,10.425,17.685,109.065,25.5,28.815,15.27,29.67,50.925,106.44,0.0,209.925
2019-09-07 13:00:00,30.015,10.035,16.755,105.015,25.05,27.735,15.0,29.145,50.025,102.48,0.0,203.385
2019-09-07 14:00:00,29.13,9.735,16.05,101.91,24.69,26.925,14.79,28.725,49.305,99.45,0.0,199.365
2019-09-07 15:00:00,27.375,9.15,16.08,95.805,25.185,25.305,15.09,29.31,50.295,93.495,0.0,199.365
2019-09-07 16:00:00,25.365,8.49,19.335,88.755,26.655,23.445,15.96,31.005,53.205,86.625,0.0,209.43
2019-09-07 17:00:00,23.82,7.965,20.67,83.325,28.275,22.005,16.935,32.895,56.445,81.315,0.0,225.03
2019-09-07 18:00:00,23.67,7.92,19.08,82.8,28.29,21.87,16.935,32.91,56.49,80.805,0.0,235.605
2019-09-07 19:00:00,25.32,8.475,20.04,88.59,28.68,23.4,17.175,33.375,57.27,86.445,0.0,242.655
2019-09-07 20:00:00,25.005,8.37,19.095,87.495,27.285,23.115,16.335,31.74,54.465,85.38,0.0,240.645
2019-09-07 21:00:00,23.67,7.92,17.61,82.83,24.48,21.87,14.655,28.485,48.87,80.835,0.0,234.09
2019-09-07 22:00:00,22.065,7.38,15.96,77.205,21.225,20.4,12.705,24.69,42.375,75.345,0.0,230.565
2019-09-07 23:00:00,20.385,6.825,13.32,71.325,19.14,18.84,11.46,22.26,38.205,69.615,0.0,227.04
2019-09-08 00:00:00,20.595,6.885,11.1,72.06,17.67,19.035,10.59,20.565,35.28,70.32,0.0,223.515
2019-09-08 01:00:00,19.8,6.63,9.585,69.3,17.16,18.3,10.275,19.965,34.26,67.62,0.0,226.035
2019-09-08 02:00:00,20.61,6.885,8.895,72.105,16.395,19.05,9.825,19.08,32.745,70.365,0.0,228.555
2019-09-08 03:00:00,19.785,6.615,8.49,69.24,15.99,18.285,9.57,18.6,31.935,67.575,0.0,232.08
2019-09-08 04:00:00,20.28,6.78,8.535,70.965,16.455,18.75,9.855,19.14,32.85,69.255,0.0,236.115
2019-09-08 05:00:00,20.01,6.69,8.625,69.99,18.6,18.48,11.145,21.645,37.14,68.31,0.0,237.615
2019-09-08 06:00:00,18.84,6.3,9.96,65.925,20.7,17.415,12.39,24.075,41.31,64.335,0.0,240.135
2019-09-08 07:00:00,19.425,6.495,13.08,67.95,21.765,17.94,13.035,25.32,43.455,66.315,0.0,241.14
2019-09-08 08:00:00,21.57,7.215,16.065,75.465,22.35,19.935,13.38,25.995,44.61,73.65,0.0,241.65
2019-09-08 09:00:00,23.01,7.695,17.505,80.49,22.485,21.255,13.455,26.145,44.88,78.555,0.0,241.65
2019-09-08 10:00:00,23.49,7.86,17.685,82.185,23.43,21.705,14.025,27.255,46.785,80.205,337.5,238.62
2019-09-08 11:00:00,24.15,8.07,18.885,84.51,23.85,22.32,14.28,27.75,47.625,82.47,337.5,236.61
2019-09-08 12:00:00,24.255,8.115,18.15,84.885,23.43,22.425,14.04,27.255,46.785,82.845,337.5,236.115
2019-09-08 13:00:00,23.895,7.995,17.055,83.61,22.89,22.08,13.71,26.625,45.705,81.6,337.5,235.095
2019-09-08 14:00:00,22.905,7.665,16.38,80.145,22.695,21.165,13.59,26.4,45.315,78.21,337.5,236.61
2019-09-08 15:00:00,22.275,7.455,16.59,77.925,23.61,20.58,14.13,27.465,47.13,76.035,337.5,238.125
2019-09-08 16:00:00,22.005,7.365,20.895,77.01,25.53,20.34,15.285,29.7,50.97,75.15,337.5,237.12
2019-09-08 17:00:00,21.555,7.215,21.39,75.42,27.525,19.92,16.485,32.025,54.96,73.605,337.5,234.6
2019-09-08 18:00:00,21.045,7.035,20.025,73.65,28.125,19.455,16.845,32.715,56.13,71.865,0.0,233.595
2019-09-08 19:00:00,23.145,7.74,21.195,80.985,27.495,21.39,16.47,31.98,54.9,79.02,0.0,234.6
2019-09-08 20:00:00,22.875,7.65,20.07,80.025,26.22,21.135,15.705,30.495,52.335,78.09,0.0,236.115
2019-09-08 21:00:00,21.465,7.185,18.15,75.12,23.28,19.845,13.935,27.075,46.485,73.305,0.0,239.625
2019-09-08 22:00:00,20.415,6.825,15.09,71.445,20.19,18.87,12.09,23.475,40.305,69.72,0.0,240.645
2019-09-08 23:00:00,19.545,6.54,12.225,68.385,18.24,18.06,10.92,21.21,36.405,66.735,0.0,237.615
2019-09-09 00:00:00,20.265,6.78,10.335,70.89,16.965,18.72,10.17,19.74,33.885,69.18,0.0,236.61
2019-09-09 01:00:00,19.815,6.63,9.06,69.33,16.71,18.315,10.005,19.44,33.36,67.65,0.0,236.115
2019-09-09 02:00:00,19.71,6.6,8.64,68.985,15.96,18.225,9.555,18.555,31.86,67.32,0.0,236.61
2019-09-09 03:00:00,19.515,6.525,8.61,68.28,15.75,18.03,9.435,18.315,31.44,66.63,0.0,239.625
2019-09-09 04:00:00,20.55,6.87,8.73,71.91,16.785,18.99,10.05,19.515,33.495,70.185,0.0,240.135
2019-09-09 05:00:00,24.285,8.115,9.735,84.975,20.025,22.44,12.0,23.31,39.99,82.92,0.0,239.625
2019-09-09 06:00:00,20.685,6.915,12.21,72.375,23.265,19.11,13.935,27.06,46.44,70.62,0.0,238.125
2019-09-09 07:00:00,30.255,10.125,14.025,105.87,27.96,27.96,16.74,32.52,55.815,103.32,0.0,238.62
2019-09-09 08:00:00,32.715,10.95,15.33,114.495,28.86,30.24,17.28,33.57,57.615,111.735,0.0,237.615
2019-09-09 09:00:00,34.53,11.55,15.225,120.84,27.915,31.92,16.71,32.475,55.725,117.915,0.0,236.61
2019-09-09 10:00:00,35.625,11.91,14.94,124.635,28.815,32.925,17.25,33.525,57.525,121.62,337.5,236.61
2019-09-09 11:00:00,33.045,11.055,15.735,115.605,28.74,30.54,17.205,33.42,57.36,112.815,337.5,236.61
2019-09-09 12:00:00,34.605,11.58,14.415,121.08,28.155,31.98,16.86,32.76,56.22,118.155,337.5,240.135
2019-09-09 13:00:00,34.47,11.535,14.01,120.63,28.545,31.86,17.1,33.21,56.985,117.72,337.5,240.645
2019-09-09 14:00:00,33.06,11.055,14.25,115.665,28.32,30.555,16.965,32.955,56.55,112.875,337.5,244.17
2019-09-09 15:00:00,27.435,9.18,15.42,95.97,28.785,25.35,17.235,33.48,57.465,93.66,337.5,240.645
2019-09-09 16:00:00,19.08,6.375,21.09,66.735,29.01,17.625,17.37,33.75,57.93,65.13,337.5,237.12
2019-09-09 17:00:00,15.84,5.295,21.045,55.41,28.98,14.64,17.355,33.72,57.855,54.075,337.5,235.605
2019-09-09 18:00:00,16.515,5.52,19.455,57.78,29.25,15.27,17.52,34.035,58.41,56.385,0.0,230.565
2019-09-09 19:00:00,20.55,6.87,20.25,71.925,28.8,18.99,17.25,33.495,57.495,70.185,0.0,230.07
2019-09-09 20:00:00,18.855,6.315,19.5,66.0,26.4,17.43,15.81,30.72,52.71,64.41,0.0,228.555
2019-09-09 21:00:00,14.775,4.935,18.09,51.705,23.385,13.65,14.01,27.21,46.695,50.445,0.0,226.545
2019-09-09 22:00:00,22.92,7.665,15.72,80.175,21.18,21.18,12.69,24.645,42.285,78.24,0.0,224.025
2019-09-09 23:00:00,20.715,6.93,12.96,72.51,19.14,19.155,11.46,22.26,38.205,70.755,0.0,222.015
2019-09-10 00:00:00,20.775,6.945,10.89,72.675,17.73,19.2,10.62,20.625,35.4,70.92,0.0,220.5
2019-09-10 01:00:00,20.055,6.705,9.42,70.155,17.4,18.525,10.425,20.25,34.74,68.475,0.0,221.505
2019-09-10 02:00:00,19.965,6.675,8.85,69.84,16.44,18.45,9.855,19.125,32.835,68.145,0.0,220.5
2019-09-10 03:00:00,20.22,6.765,8.595,70.725,16.26,18.675,9.735,18.915,32.46,69.015,0.0,215.46
2019-09-10 04:00:00,20.895,6.99,8.775,73.11,17.505,19.305,10.485,20.355,34.935,71.34,0.0,208.92
2019-09-10 05:00:00,24.72,8.265,9.93,86.505,20.835,22.845,12.48,24.24,41.595,84.42,0.0,201.375
2019-09-10 06:00:00,21.285,7.125,12.225,74.49,24.57,19.68,14.715,28.59,49.065,72.705,0.0,196.335
