techs,demand_electricity_E3B,demand_electricity_E3C,demand_electricity_E1A,demand_electricity_E3B,demand_electricity_E2A,demand_electricity_E3C,demand_electricity_E2A,demand_electricity_E2A,demand_electricity_E2A,demand_electricity_E3C,demand_mobility,demand_electricity_E3C
nodes,Amp_125,Amp_160,Amp_25,Amp_250,Amp_35,Amp_400,Amp_50,Amp_63,Amp_80,kVA_630,EV_charger,VD_Lem
2019-09-01 00:00:00,20.65,6.91,11.95,72.27,18.72,19.09,11.21,21.78,37.38,94.99,0,248.937
2019-09-01 01:00:00,20.05,6.71,10.22,70.15,18.24,18.53,10.92,21.22,36.41,92.20,0,252.993
2019-09-01 02:00:00,20.56,6.88,9.56,71.94,17.50,19.00,10.48,20.36,34.94,94.54,0,252.993
2019-09-01 03:00:00,19.92,6.66,9.23,69.70,17.05,18.41,10.21,19.83,34.04,91.60,0,254.007
2019-09-01 04:00:00,20.43,6.83,9.13,71.48,17.69,18.88,10.59,20.58,35.31,93.94,0,254.514
2019-09-01 05:00:00,19.96,6.67,9.11,69.83,19.85,18.45,11.89,23.09,39.63,91.78,0,251.472
2019-09-01 06:00:00,19.18,6.42,10.51,67.13,22.10,17.73,13.24,25.71,44.13,88.22,0,245.388
2019-09-01 07:00:00,20.13,6.73,13.87,70.44,23.47,18.61,14.06,27.31,46.86,92.58,0,241.332
2019-09-01 08:00:00,21.83,7.30,16.97,76.38,23.61,20.18,14.14,27.47,47.14,100.39,0,242.346
2019-09-01 09:00:00,23.70,7.92,18.73,82.91,23.87,21.90,14.29,27.77,47.65,108.97,0,241.332
2019-09-01 10:00:00,24.13,8.07,19.14,84.44,25.59,22.30,15.32,29.77,51.08,110.98,225,241.839
2019-09-01 11:00:00,24.87,8.32,20.40,87.00,25.34,22.98,15.17,29.48,50.59,114.35,225,238.797
2019-09-01 12:00:00,25.21,8.43,19.99,88.22,24.82,23.30,14.86,28.87,49.55,115.94,225,232.713
2019-09-01 13:00:00,24.68,8.25,19.09,86.36,24.67,22.81,14.77,28.70,49.25,113.50,225,227.136
2019-09-01 14:00:00,24.65,8.24,18.39,86.25,24.24,22.78,14.52,28.20,48.40,113.36,225,224.601
2019-09-01 15:00:00,24.29,8.12,18.56,84.98,25.45,22.45,15.24,29.61,50.81,111.69,225,224.601
2019-09-01 16:00:00,23.77,7.95,22.80,83.16,27.61,21.96,16.54,32.12,55.13,109.29,225,225.615
2019-09-01 17:00:00,23.11,7.73,23.75,80.85,29.18,21.35,17.48,33.95,58.27,106.26,225,228.657
2019-09-01 18:00:00,22.92,7.67,21.83,80.20,29.83,21.18,17.86,34.70,59.56,105.40,0,228.15
2019-09-01 19:00:00,25.03,8.37,22.25,87.57,28.69,23.13,17.18,33.38,57.29,115.09,0,226.122
2019-09-01 20:00:00,25.39,8.49,21.56,88.82,27.62,23.46,16.54,32.13,55.14,116.74,0,226.629
2019-09-01 21:00:00,23.88,7.99,19.32,83.57,24.73,22.07,14.81,28.77,49.37,109.84,0,224.094
2019-09-01 22:00:00,22.30,7.46,16.00,78.02,21.58,20.61,12.92,25.10,43.08,102.54,0,224.094
2019-09-01 23:00:00,21.67,7.25,12.82,75.83,19.48,20.03,11.67,22.66,38.90,99.66,0,228.15
2019-09-02 00:00:00,22.35,7.48,10.74,78.21,17.99,20.66,10.77,20.92,35.91,102.79,0,227.643
2019-09-02 01:00:00,21.76,7.28,9.48,76.13,17.71,20.11,10.61,20.61,35.36,100.06,0,229.671
2019-09-02 02:00:00,21.77,7.28,9.14,76.18,17.01,20.12,10.19,19.79,33.96,100.13,0,233.727
2019-09-02 03:00:00,21.54,7.20,9.17,75.36,16.84,19.91,10.09,19.60,33.63,99.05,0,236.262
2019-09-02 04:00:00,22.73,7.60,9.37,79.52,17.75,21.00,10.63,20.64,35.43,104.51,0,238.797
2019-09-02 05:00:00,26.18,8.76,10.44,91.62,21.10,24.20,12.64,24.55,42.13,120.41,0,241.332
2019-09-02 06:00:00,21.74,7.27,12.81,76.09,24.75,20.10,14.82,28.79,49.41,100.00,0,240.318
2019-09-02 07:00:00,32.01,10.71,15.22,112.01,29.19,29.59,17.48,33.95,58.27,147.22,0,240.318
2019-09-02 08:00:00,34.67,11.59,16.72,121.31,30.13,32.04,18.04,35.05,60.16,159.43,0,239.304
2019-09-02 09:00:00,36.32,12.15,17.08,127.09,29.81,33.57,17.85,34.68,59.52,167.03,0,238.797
2019-09-02 10:00:00,37.61,12.58,16.98,131.61,31.06,34.76,18.60,36.14,62.02,172.98,225,240.318
2019-09-02 11:00:00,35.06,11.73,17.21,122.67,30.69,32.40,18.38,35.70,61.27,161.22,225,239.811
2019-09-02 12:00:00,37.04,12.39,16.01,129.60,30.05,34.23,18.00,34.96,60.00,170.33,225,238.797
2019-09-02 13:00:00,37.06,12.39,15.52,129.66,30.47,34.25,18.25,35.45,60.84,170.41,225,237.276
2019-09-02 14:00:00,35.62,11.91,15.75,124.65,30.07,32.92,18.01,34.98,60.03,163.82,225,235.755
2019-09-02 15:00:00,29.61,9.90,16.99,103.61,30.46,27.37,18.24,35.44,60.81,136.18,225,233.22
2019-09-02 16:00:00,20.58,6.88,22.68,72.01,30.85,19.02,18.47,35.88,61.59,94.64,225,234.234
2019-09-02 17:00:00,16.99,5.68,22.54,59.43,30.46,15.70,18.24,35.44,60.81,78.11,225,233.727
2019-09-02 18:00:00,17.05,5.70,20.61,59.67,30.77,15.76,18.43,35.79,61.43,78.42,0,234.234
2019-09-02 19:00:00,20.39,6.82,21.28,71.35,30.03,18.85,17.98,34.94,59.96,93.78,0,238.797
2019-09-02 20:00:00,19.90,6.65,21.35,69.62,28.32,18.39,16.96,32.95,56.55,91.50,0,238.29
2019-09-02 21:00:00,16.00,5.35,19.52,55.99,25.23,14.79,15.11,29.35,50.37,73.59,0,239.304
2019-09-02 22:00:00,24.67,8.25,16.74,86.32,22.74,22.80,13.62,26.46,45.41,113.45,0,239.304
2019-09-02 23:00:00,22.21,7.43,13.75,77.70,20.42,20.52,12.23,23.76,40.77,102.12,0,237.276
2019-09-03 00:00:00,22.33,7.47,11.58,78.13,18.85,20.64,11.29,21.93,37.63,102.68,0,238.29
2019-09-03 01:00:00,21.52,7.20,9.99,75.29,18.42,19.89,11.03,21.43,36.78,98.96,0,239.811
2019-09-03 02:00:00,21.92,7.33,9.46,76.69,17.40,20.26,10.42,20.24,34.73,100.80,0,239.811
2019-09-03 03:00:00,22.00,7.36,9.22,76.99,17.22,20.34,10.31,20.03,34.37,101.19,0,237.276
2019-09-03 04:00:00,22.83,7.63,9.36,79.87,18.35,21.10,10.99,21.35,36.64,104.97,0,236.262
2019-09-03 05:00:00,26.52,8.87,10.50,92.78,21.95,24.51,13.14,25.53,43.82,121.94,0,236.769
2019-09-03 06:00:00,22.68,7.58,13.17,79.34,26.33,20.96,15.77,30.63,52.57,104.28,0,239.304
2019-09-03 07:00:00,32.93,11.01,14.74,115.21,30.76,30.43,18.42,35.78,61.41,151.42,0,242.853
2019-09-03 08:00:00,35.98,12.03,15.74,125.90,31.90,33.26,19.10,37.11,63.68,165.47,0,243.36
2019-09-03 09:00:00,37.66,12.60,15.30,131.79,31.40,34.81,18.81,36.53,62.70,173.20,0,241.332
2019-09-03 10:00:00,38.93,13.02,15.44,136.22,31.73,35.98,19.00,36.91,63.35,179.03,225,236.769
2019-09-03 11:00:00,36.04,12.05,16.22,126.09,31.84,33.31,19.07,37.04,63.58,165.72,225,231.192
2019-09-03 12:00:00,37.84,12.66,15.05,132.41,31.02,34.97,18.58,36.09,61.94,174.03,225,231.699
2019-09-03 13:00:00,38.44,12.86,14.76,134.50,30.89,35.53,18.50,35.94,61.67,176.78,225,228.15
2019-09-03 14:00:00,36.61,12.24,15.04,128.10,30.78,33.83,18.43,35.81,61.45,168.36,225,224.601
2019-09-03 15:00:00,30.35,10.15,16.01,106.19,31.27,28.05,18.73,36.38,62.44,139.57,225,221.052
2019-09-03 16:00:00,21.17,7.08,22.09,74.07,30.96,19.57,18.54,36.02,61.82,97.35,225,219.531
2019-09-03 17:00:00,17.47,5.84,22.61,61.11,31.53,16.14,18.88,36.69,62.96,80.32,225,229.671
2019-09-03 18:00:00,17.76,5.94,20.86,62.13,30.97,16.41,18.55,36.03,61.84,81.65,0,240.825
2019-09-03 19:00:00,21.69,7.25,20.70,75.90,30.51,20.05,18.27,35.49,60.91,99.76,0,254.007
2019-09-03 20:00:00,21.76,7.28,21.28,76.15,29.31,20.12,17.55,34.10,58.52,100.09,0,258.063
2019-09-03 21:00:00,17.75,5.94,18.87,62.10,25.34,16.40,15.17,29.47,50.58,81.61,0,256.035
2019-09-03 22:00:00,27.47,9.19,16.69,96.10,22.82,25.38,13.67,26.55,45.56,126.31,0,256.035
2019-09-03 23:00:00,24.62,8.24,13.63,86.16,20.75,22.76,12.43,24.14,41.42,113.24,0,255.528
2019-09-04 00:00:00,24.75,8.28,11.56,86.60,19.08,22.88,11.43,22.20,38.09,113.82,0,259.584
2019-09-04 01:00:00,24.28,8.12,9.96,84.94,18.65,22.44,11.17,21.70,37.24,111.64,0,259.077
2019-09-04 02:00:00,24.47,8.19,9.35,85.63,17.86,22.62,10.70,20.78,35.66,112.55,0,255.528
2019-09-04 03:00:00,23.93,8.00,9.32,83.74,17.68,22.12,10.59,20.57,35.30,110.05,0,250.458
2019-09-04 04:00:00,25.02,8.37,9.54,87.53,18.64,23.12,11.16,21.69,37.22,115.04,0,245.895
2019-09-04 05:00:00,29.48,9.86,10.47,103.15,22.23,27.25,13.32,25.87,44.39,135.57,0,246.402
2019-09-04 06:00:00,24.22,8.10,12.94,84.75,26.54,22.38,15.90,30.88,53.00,111.38,0,248.937
2019-09-04 07:00:00,34.29,11.47,14.99,119.99,31.04,31.69,18.59,36.11,61.97,157.70,0,252.993
2019-09-04 08:00:00,36.98,12.37,16.16,129.40,32.05,34.18,19.19,37.28,63.99,170.06,0,253.5
2019-09-04 09:00:00,38.79,12.97,15.81,135.74,31.20,35.85,18.69,36.30,62.30,178.40,0,252.993
2019-09-04 10:00:00,39.70,13.28,15.51,138.90,31.87,36.69,19.09,37.08,63.63,182.56,225,253.5
2019-09-04 11:00:00,36.73,12.29,16.26,128.53,31.58,33.95,18.91,36.74,63.05,168.93,225,255.021
2019-09-04 12:00:00,38.20,12.77,15.80,133.65,30.65,35.30,18.36,35.66,61.20,175.65,225,258.57
2019-09-04 13:00:00,38.36,12.83,15.08,134.22,30.43,35.45,18.22,35.40,60.76,176.41,225,260.091
2019-09-04 14:00:00,36.73,12.28,15.22,128.51,30.13,33.94,18.04,35.05,60.16,168.89,225,257.556
2019-09-04 15:00:00,30.91,10.34,16.25,108.17,30.62,28.57,18.34,35.62,61.13,142.16,225,256.035
2019-09-04 16:00:00,21.59,7.22,21.63,75.53,31.79,19.95,19.04,36.98,63.47,99.27,225,255.021
2019-09-04 17:00:00,17.52,5.86,22.51,61.32,31.82,16.20,19.06,37.02,63.54,80.59,225,255.528
2019-09-04 18:00:00,17.51,5.86,20.57,61.27,32.16,16.18,19.26,37.42,64.21,80.53,0,257.556
2019-09-04 19:00:00,21.99,7.35,20.58,76.95,31.86,20.32,19.08,37.07,63.61,101.13,0,257.556
2019-09-04 20:00:00,21.45,7.18,21.22,75.07,29.97,19.83,17.95,34.87,59.84,98.66,0,254.514
2019-09-04 21:00:00,16.93,5.66,19.20,59.25,25.76,15.65,15.43,29.97,51.44,77.88,0,249.951
2019-09-04 22:00:00,25.66,8.58,16.64,89.80,22.95,23.72,13.74,26.70,45.82,118.02,0,250.965
2019-09-04 23:00:00,23.42,7.83,13.66,81.94,20.53,21.64,12.30,23.89,40.99,107.69,0,251.979
2019-09-05 00:00:00,23.54,7.87,11.53,82.37,19.00,21.76,11.38,22.10,37.93,108.26,0,256.035
2019-09-05 01:00:00,23.42,7.83,10.10,81.96,18.69,21.65,11.19,21.75,37.32,107.72,0,261.105
2019-09-05 02:00:00,23.23,7.77,9.57,81.28,18.11,21.47,10.84,21.06,36.15,106.83,0,253.5
2019-09-05 03:00:00,23.87,7.98,9.38,83.53,17.84,22.06,10.68,20.75,35.62,109.78,0,244.374
2019-09-05 04:00:00,24.99,8.36,9.53,87.44,18.88,23.10,11.31,21.97,37.70,114.92,0,234.234
2019-09-05 05:00:00,28.94,9.68,10.68,101.26,22.70,26.75,13.59,26.40,45.31,133.08,0,227.136
2019-09-05 06:00:00,23.71,7.93,13.15,82.98,26.85,21.92,16.08,31.23,53.60,109.06,0,227.643
2019-09-05 07:00:00,34.14,11.42,15.48,119.44,30.51,31.55,18.27,35.50,60.92,156.98,0,230.178
2019-09-05 08:00:00,37.06,12.39,16.04,129.66,31.99,34.25,19.15,37.21,63.86,170.41,0,232.206
2019-09-05 09:00:00,38.36,12.83,16.14,134.22,31.58,35.45,18.91,36.74,63.05,176.41,0,230.685
2019-09-05 10:00:00,39.48,13.20,15.91,138.14,32.79,36.49,19.64,38.15,65.47,181.55,225,229.164
2019-09-05 11:00:00,37.10,12.41,16.29,129.82,32.41,34.29,19.41,37.71,64.71,170.62,225,225.615
2019-09-05 12:00:00,38.65,12.93,15.58,135.24,31.35,35.72,18.77,36.47,62.59,177.74,225,225.108
2019-09-05 13:00:00,38.64,12.92,15.11,135.19,31.48,35.71,18.85,36.62,62.85,177.68,225,224.094
2019-09-05 14:00:00,36.87,12.33,15.16,128.99,31.29,34.07,18.74,36.40,62.48,169.53,225,224.601
2019-09-05 15:00:00,31.30,10.47,16.48,109.51,31.42,28.93,18.81,36.55,62.73,143.93,225,226.122
2019-09-05 16:00:00,22.02,7.36,21.59,77.04,31.57,20.35,18.91,36.73,63.03,101.25,225,227.643
2019-09-05 17:00:00,18.30,6.12,22.30,64.04,31.84,16.92,19.07,37.04,63.57,84.17,225,232.206
2019-09-05 18:00:00,18.36,6.14,20.78,64.25,31.79,16.97,19.04,36.98,63.47,84.45,0,233.727
2019-09-05 19:00:00,23.03,7.70,21.79,80.57,31.56,21.28,18.90,36.72,63.02,105.89,0,236.769
2019-09-05 20:00:00,22.45,7.51,21.48,78.55,30.09,20.75,18.02,35.00,60.07,103.23,0,243.867
2019-09-05 21:00:00,17.65,5.90,19.48,61.77,26.05,16.32,15.60,30.31,52.02,81.18,0,245.895
2019-09-05 22:00:00,25.92,8.67,16.73,90.69,23.38,23.95,14.00,27.20,46.69,119.19,0,250.965
2019-09-05 23:00:00,22.91,7.66,13.50,80.16,21.16,21.17,12.67,24.61,42.24,105.35,0,257.049
2019-09-06 00:00:00,23.22,7.77,11.24,81.25,19.60,21.46,11.74,22.80,39.13,106.79,0,256.542
2019-09-06 01:00:00,21.82,7.30,9.89,76.36,19.00,20.17,11.38,22.10,37.93,100.36,0,260.598
2019-09-06 02:00:00,21.80,7.29,9.31,76.27,18.32,20.15,10.97,21.31,36.58,100.25,0,263.64
2019-09-06 03:00:00,22.01,7.36,9.04,77.02,17.81,20.34,10.66,20.71,35.55,101.23,0,266.175
2019-09-06 04:00:00,22.99,7.69,9.39,80.45,18.78,21.25,11.24,21.84,37.49,105.73,0,270.738
2019-09-06 05:00:00,26.96,9.02,10.26,94.32,22.46,24.91,13.45,26.13,44.84,123.96,0,269.217
2019-09-06 06:00:00,22.32,7.46,12.93,78.09,26.49,20.63,15.87,30.82,52.89,102.63,0,267.189
2019-09-06 07:00:00,31.99,10.70,15.04,111.94,31.14,29.57,18.65,36.23,62.18,147.12,0,264.147
2019-09-06 08:00:00,34.89,11.67,16.31,122.10,32.62,32.25,19.53,37.95,65.12,160.47,0,258.57
2019-09-06 09:00:00,36.44,12.19,16.36,127.52,31.47,33.68,18.85,36.61,62.83,167.60,0,256.542
2019-09-06 10:00:00,37.14,12.42,16.49,129.95,32.65,34.33,19.55,37.98,65.18,170.80,0,256.542
2019-09-06 11:00:00,34.60,11.57,16.91,121.08,32.64,31.98,19.54,37.97,65.16,159.13,0,254.514
2019-09-06 12:00:00,35.47,11.86,15.92,124.12,31.86,32.78,19.08,37.06,63.60,163.13,0,255.021
2019-09-06 13:00:00,34.91,11.68,15.64,122.15,31.33,32.26,18.76,36.44,62.54,160.54,0,236.262
2019-09-06 14:00:00,32.04,10.72,15.80,112.11,30.64,29.61,18.35,35.64,61.16,147.34,0,208.884
2019-09-06 15:00:00,26.51,8.87,16.81,92.75,31.30,24.50,18.74,36.41,62.48,121.91,0,180.999
2019-09-06 16:00:00,20.21,6.76,21.20,70.70,31.89,18.67,19.10,37.10,63.67,92.92,0,153.621
2019-09-06 17:00:00,16.98,5.68,21.88,59.40,32.05,15.69,19.19,37.28,63.99,78.07,0,147.537
2019-09-06 18:00:00,17.08,5.71,19.93,59.78,32.32,15.79,19.35,37.59,64.52,78.57,0,151.593
2019-09-06 19:00:00,19.79,6.62,20.98,69.23,31.42,18.29,18.81,36.55,62.73,90.99,0,164.268
2019-09-06 20:00:00,18.88,6.31,20.42,66.06,28.99,17.45,17.36,33.72,57.87,86.83,0,182.52
2019-09-06 21:00:00,16.07,5.37,19.09,56.22,26.11,14.85,15.64,30.38,52.14,73.89,0,213.954
2019-09-06 22:00:00,25.68,8.59,16.94,89.85,23.54,23.73,14.10,27.39,47.00,118.09,0,243.867
2019-09-06 23:00:00,22.73,7.60,14.24,79.54,21.07,21.01,12.62,24.51,42.07,104.54,0,262.119
2019-09-07 00:00:00,22.89,7.66,12.13,80.09,19.51,21.16,11.68,22.69,38.95,105.27,0,272.259
2019-09-07 01:00:00,21.69,7.25,10.38,75.90,19.08,20.05,11.43,22.20,38.09,99.75,0,266.682
2019-09-07 02:00:00,21.24,7.10,9.54,74.30,18.15,19.63,10.87,21.11,36.23,97.66,0,261.612
2019-09-07 03:00:00,21.22,7.10,9.41,74.24,17.72,19.61,10.61,20.62,35.39,97.57,0,263.64
2019-09-07 04:00:00,21.48,7.18,9.42,75.16,18.56,19.85,11.12,21.60,37.06,98.78,0,265.668
2019-09-07 05:00:00,21.58,7.22,9.71,75.50,21.26,19.94,12.73,24.73,42.44,99.23,0,267.696
2019-09-07 06:00:00,23.06,7.71,11.56,80.69,23.91,21.31,14.32,27.82,47.74,106.05,0,267.696
2019-09-07 07:00:00,28.43,9.51,15.15,99.46,26.63,26.27,15.95,30.98,53.17,130.72,0,265.668
2019-09-07 08:00:00,33.28,11.13,17.90,116.44,27.74,30.76,16.61,32.27,55.38,153.04,0,262.119
2019-09-07 09:00:00,35.41,11.84,18.67,123.90,27.52,32.73,16.48,32.01,54.93,162.85,0,250.458
2019-09-07 10:00:00,36.05,12.06,18.90,126.13,28.64,33.32,17.15,33.32,57.19,165.77,0,237.783
2019-09-07 11:00:00,34.57,11.56,19.28,120.97,28.62,31.95,17.14,33.29,57.13,158.98,0,224.094
2019-09-07 12:00:00,33.57,11.23,19.05,117.47,27.47,31.03,16.45,31.96,54.84,154.38,0,211.419
2019-09-07 13:00:00,32.32,10.81,18.05,113.10,26.98,29.87,16.16,31.39,53.87,148.65,0,204.828
2019-09-07 14:00:00,31.37,10.49,17.28,109.76,26.60,28.99,15.93,30.94,53.10,144.26,0,200.772
2019-09-07 15:00:00,29.49,9.86,17.32,103.17,27.13,27.25,16.25,31.56,54.16,135.60,0,200.772
2019-09-07 16:00:00,27.32,9.14,20.83,95.59,28.70,25.25,17.19,33.39,57.31,125.64,0,210.912
2019-09-07 17:00:00,25.65,8.58,22.27,89.74,30.45,23.70,18.23,35.42,60.79,117.94,0,226.629
2019-09-07 18:00:00,25.49,8.52,20.54,89.18,30.47,23.56,18.25,35.45,60.83,117.21,0,237.276
2019-09-07 19:00:00,27.27,9.12,21.58,95.41,30.89,25.20,18.50,35.94,61.67,125.39,0,244.374
2019-09-07 20:00:00,26.93,9.01,20.56,94.23,29.38,24.89,17.60,34.18,58.66,123.84,0,242.346
2019-09-07 21:00:00,25.49,8.53,18.97,89.20,26.36,23.56,15.79,30.67,52.64,117.24,0,235.755
2019-09-07 22:00:00,23.77,7.95,17.18,83.16,22.85,21.96,13.69,26.59,45.63,109.29,0,232.206
2019-09-07 23:00:00,21.95,7.34,14.35,76.82,20.61,20.29,12.34,23.98,41.15,100.96,0,228.657
2019-09-08 00:00:00,22.18,7.42,11.95,77.61,19.03,20.50,11.40,22.14,38.00,102.01,0,225.108
2019-09-08 01:00:00,21.33,7.13,10.33,74.63,18.48,19.71,11.07,21.50,36.90,98.08,0,227.643
2019-09-08 02:00:00,22.19,7.42,9.57,77.65,17.66,20.51,10.58,20.55,35.26,102.06,0,230.178
2019-09-08 03:00:00,21.31,7.13,9.14,74.58,17.22,19.70,10.31,20.04,34.39,98.01,0,233.727
2019-09-08 04:00:00,21.84,7.31,9.20,76.43,17.72,20.19,10.61,20.62,35.39,100.45,0,237.783
2019-09-08 05:00:00,21.54,7.21,9.29,75.38,20.04,19.91,12.00,23.31,40.00,99.07,0,239.304
2019-09-08 06:00:00,20.29,6.79,10.73,71.01,22.29,18.76,13.35,25.93,44.49,93.32,0,241.839
2019-09-08 07:00:00,20.91,6.99,14.09,73.18,23.44,19.33,14.04,27.27,46.81,96.18,0,242.853
2019-09-08 08:00:00,23.23,7.77,17.30,81.28,24.06,21.47,14.41,27.99,48.04,106.82,0,243.36
2019-09-08 09:00:00,24.77,8.29,18.86,86.69,24.21,22.90,14.50,28.16,48.33,113.93,0,243.36
2019-09-08 10:00:00,25.30,8.46,19.05,88.51,25.24,23.38,15.11,29.36,50.38,116.33,225,240.318
2019-09-08 11:00:00,26.01,8.70,20.34,91.01,25.69,24.04,15.38,29.88,51.29,119.61,225,238.29
2019-09-08 12:00:00,26.13,8.74,19.55,91.43,25.24,24.15,15.11,29.36,50.39,120.16,225,237.783
2019-09-08 13:00:00,25.74,8.61,18.37,90.05,24.65,23.79,14.76,28.68,49.22,118.36,225,236.769
2019-09-08 14:00:00,24.67,8.25,17.64,86.31,24.44,22.80,14.64,28.44,48.80,113.44,225,238.29
2019-09-08 15:00:00,23.98,8.02,17.87,83.92,25.42,22.17,15.22,29.57,50.75,110.29,225,239.811
2019-09-08 16:00:00,23.70,7.93,22.50,82.94,27.49,21.91,16.46,31.98,54.89,109.00,225,238.797
2019-09-08 17:00:00,23.21,7.76,23.03,81.22,29.65,21.45,17.75,34.49,59.19,106.75,225,236.262
2019-09-08 18:00:00,22.67,7.58,21.57,79.32,30.28,20.95,18.13,35.23,60.46,104.24,0,235.248
2019-09-08 19:00:00,24.92,8.34,22.83,87.21,29.61,23.04,17.73,34.45,59.12,114.62,0,236.262
2019-09-08 20:00:00,24.63,8.24,21.62,86.18,28.23,22.76,16.91,32.85,56.37,113.27,0,237.783
2019-09-08 21:00:00,23.12,7.73,19.55,80.90,25.07,21.37,15.01,29.17,50.06,106.33,0,241.332
2019-09-08 22:00:00,21.99,7.35,16.26,76.94,21.74,20.32,13.02,25.29,43.40,101.12,0,242.346
2019-09-08 23:00:00,21.05,7.04,13.17,73.65,19.64,19.45,11.76,22.85,39.21,96.79,0,239.304
2019-09-09 00:00:00,21.82,7.30,11.13,76.35,18.28,20.17,10.95,21.26,36.49,100.34,0,238.29
2019-09-09 01:00:00,21.34,7.14,9.76,74.67,18.00,19.72,10.78,20.94,35.93,98.13,0,237.783
2019-09-09 02:00:00,21.23,7.10,9.31,74.29,17.18,19.62,10.29,19.99,34.31,97.64,0,238.29
2019-09-09 03:00:00,21.01,7.03,9.27,73.53,16.96,19.42,10.16,19.73,33.86,96.64,0,241.332
2019-09-09 04:00:00,22.14,7.40,9.40,77.45,18.07,20.46,10.82,21.02,36.08,101.80,0,241.839
2019-09-09 05:00:00,26.15,8.75,10.49,91.52,21.57,24.17,12.92,25.10,43.07,120.28,0,241.332
2019-09-09 06:00:00,22.28,7.45,13.15,77.94,25.05,20.59,15.00,29.14,50.01,102.44,0,239.811
2019-09-09 07:00:00,32.59,10.90,15.11,114.02,30.11,30.12,18.03,35.03,60.12,149.86,0,240.318
2019-09-09 08:00:00,35.24,11.79,16.50,123.31,31.08,32.57,18.61,36.16,62.06,162.07,0,239.304
2019-09-09 09:00:00,37.19,12.44,16.41,130.14,30.06,34.37,18.00,34.97,60.02,171.04,0,238.29
2019-09-09 10:00:00,38.36,12.83,16.09,134.22,31.03,35.45,18.58,36.10,61.95,176.41,225,238.29
2019-09-09 11:00:00,35.58,11.90,16.95,124.50,30.94,32.89,18.53,36.00,61.78,163.63,225,238.29
2019-09-09 12:00:00,37.27,12.46,15.53,130.40,30.33,34.44,18.16,35.28,60.55,171.39,225,241.839
2019-09-09 13:00:00,37.13,12.42,15.09,129.92,30.74,34.32,18.41,35.76,61.37,170.75,225,242.346
2019-09-09 14:00:00,35.60,11.91,15.35,124.57,30.51,32.90,18.27,35.49,60.91,163.72,225,245.895
2019-09-09 15:00:00,29.54,9.88,16.60,103.36,31.00,27.30,18.56,36.06,61.89,135.84,225,242.346
2019-09-09 16:00:00,20.54,6.87,22.72,71.88,31.25,18.98,18.71,36.35,62.39,94.46,225,238.797
2019-09-09 17:00:00,17.06,5.70,22.66,59.68,31.21,15.76,18.69,36.31,62.31,78.44,225,237.276
2019-09-09 18:00:00,17.79,5.95,20.95,62.23,31.51,16.44,18.87,36.66,62.91,81.79,0,232.206
2019-09-09 19:00:00,22.14,7.40,21.81,77.46,31.01,20.46,18.57,36.08,61.92,101.80,0,231.699
2019-09-09 20:00:00,20.31,6.79,21.00,71.08,28.44,18.77,17.03,33.08,56.77,93.42,0,230.178
2019-09-09 21:00:00,15.91,5.32,19.49,55.68,25.19,14.71,15.08,29.30,50.28,73.18,0,228.15
2019-09-09 22:00:00,24.68,8.25,16.93,86.35,22.81,22.81,13.66,26.54,45.55,113.48,0,225.615
2019-09-09 23:00:00,22.32,7.46,13.96,78.09,20.61,20.63,12.34,23.98,41.15,102.63,0,223.587
2019-09-10 00:00:00,22.37,7.48,11.72,78.26,19.10,20.67,11.44,22.21,38.13,102.86,0,222.066
2019-09-10 01:00:00,21.59,7.22,10.14,75.56,18.74,19.96,11.22,21.80,37.41,99.31,0,223.08
2019-09-10 02:00:00,21.50,7.19,9.53,75.21,17.71,19.87,10.61,20.60,35.36,98.85,0,222.066
2019-09-10 03:00:00,21.77,7.28,9.25,76.17,17.51,20.12,10.48,20.37,34.95,100.11,0,216.996
2019-09-10 04:00:00,22.50,7.53,9.44,78.73,18.85,20.80,11.29,21.93,37.63,103.48,0,210.405
2019-09-10 05:00:00,26.62,8.90,10.70,93.16,22.44,24.61,13.44,26.10,44.79,122.44,0,202.8
2019-09-10 06:00:00,22.93,7.67,13.16,80.23,26.46,21.19,15.85,30.79,52.84,105.45,0,197.73
2019-09-10 07:00:00,33.03,11.05,14.86,115.58,31.22,30.53,18.69,36.32,62.32,151.91,0,195.702
2019-09-10 08:00:00,36.01,12.04,15.42,125.99,32.53,33.28,19.48,37.85,64.95,165.59,0,196.716
2019-09-10 09:00:00,37.36,12.49,15.39,130.71,32.20,34.53,19.28,37.46,64.29,171.79,0,200.772
2019-09-10 10:00:00,38.37,12.83,15.30,134.27,32.74,35.47,19.60,38.08,65.36,176.47,225,205.842
2019-09-10 11:00:00,35.63,11.92,16.06,124.66,32.73,32.93,19.60,38.07,65.34,163.85,225,213.447
2019-09-10 12:00:00,37.58,12.57,14.96,131.51,31.91,34.74,19.11,37.13,63.72,172.84,225,220.038
2019-09-10 13:00:00,38.00,12.71,14.89,132.97,31.87,35.12,19.08,37.07,63.63,174.76,225,223.587
2019-09-10 14:00:00,36.04,12.05,15.16,126.11,32.03,33.31,19.18,37.27,63.95,165.74,225,221.559
2019-09-10 15:00:00,30.02,10.04,16.10,105.03,32.51,27.74,19.47,37.82,64.91,138.04,225,220.545
2019-09-10 16:00:00,20.75,6.94,22.37,72.61,32.23,19.18,19.30,37.49,64.35,95.43,225,222.573
